dateBuyOrderPlaced,ticker,dateBuyOrderFilled,dateSellOrderPlaced,dateSellOrderFilled,units,buyOrderPrice,purchasePrice,sellOrderPrice,sellPrice,NetChange
1992-09-08,ORCL,1992-09-08 00:00:00,1993-01-14 00:00:00,1993-01-14 00:00:00,8071.0,0.413,0.402,0.652,0.652,2009.75
1992-09-08,UNH,1992-09-08 00:00:00,1993-01-14 00:00:00,1993-01-14 00:00:00,1383.0,2.411,2.404,3.366,3.401,1370.8509999999999
1992-09-08,CSCO,1992-09-08 00:00:00,1993-01-14 00:00:00,1993-01-14 00:00:00,6083.0,0.548,0.542,0.943,0.943,2431.2829999999994
1993-01-15,JPM,1993-01-15 00:00:00,1993-05-24 00:00:00,1993-05-24 00:00:00,398.0,8.381,8.521,7.741,7.717,-327.9920000000005
1993-01-15,HD,1993-01-15 00:00:00,1993-05-24 00:00:00,1993-05-24 00:00:00,374.0,8.913,8.992,8.378,8.354,-246.61200000000062
1993-01-15,TXN,1993-01-15 00:00:00,1993-05-24 00:00:00,1993-05-24 00:00:00,1278.0,2.608,2.643,3.029,3.029,485.30800000000016
1993-01-15,INTC,1993-01-15 00:00:00,1993-05-24 00:00:00,1993-05-24 00:00:00,1247.0,2.674,2.677,2.47,2.47,-266.1289999999998
1993-01-15,DIS,1993-01-15 00:00:00,1993-05-24 00:00:00,1993-05-24 00:00:00,270.0,12.326,12.535,12.03,11.923,-173.24000000000004
1993-01-15,ORCL,1993-01-15 00:00:00,1993-05-24 00:00:00,1993-05-24 00:00:00,5058.0,0.659,0.67,0.929,0.92,1256.5
1993-01-15,UNH,1993-01-15 00:00:00,1993-05-24 00:00:00,1993-05-24 00:00:00,972.0,3.429,3.479,3.243,3.243,-237.3920000000002
1993-01-15,CSCO,1993-01-15 00:00:00,1993-05-24 00:00:00,1993-05-24 00:00:00,3472.0,0.96,0.966,1.179,1.171,703.7600000000002
1993-01-15,LOW,1993-01-15 00:00:00,1993-05-24 00:00:00,1993-05-24 00:00:00,2471.0,1.349,1.361,1.978,1.96,1472.129
1993-05-25,LMT,1993-05-25 00:00:00,1993-09-30 00:00:00,1993-09-30 00:00:00,235.0,14.157,14.117,14.564,14.564,97.0449999999998
1993-05-25,C,1993-05-25 00:00:00,1993-09-30 00:00:00,1993-09-30 00:00:00,64.0,52.118,51.862,74.264,73.987,1407.9999999999995
1993-05-25,TXN,1993-05-25 00:00:00,1993-09-30 00:00:00,1993-09-30 00:00:00,1089.0,3.061,3.086,3.625,3.617,570.2590000000001
1993-05-25,ADBE,1993-05-25 00:00:00,1993-09-30 00:00:00,1993-09-30 00:00:00,849.0,3.925,3.92,2.25,2.26,-1417.3400000000001
1993-05-25,ORCL,1993-05-25 00:00:00,1993-09-30 00:00:00,1993-09-30 00:00:00,3588.0,0.929,0.92,1.385,1.385,1660.4199999999998
1993-05-25,UNH,1993-05-25 00:00:00,1993-09-30 00:00:00,1993-09-30 00:00:00,1023.0,3.257,3.261,3.707,3.716,457.4650000000001
1993-05-25,CSCO,1993-05-25 00:00:00,1993-09-30 00:00:00,1993-09-30 00:00:00,2827.0,1.179,1.179,1.124,1.131,-143.6960000000001
1993-05-25,LOW,1993-05-25 00:00:00,1993-09-30 00:00:00,1993-09-30 00:00:00,1680.0,1.984,1.969,2.457,2.432,769.8399999999998
1993-05-25,QCOM,1993-05-25 00:00:00,1993-09-30 00:00:00,1993-09-30 00:00:00,3133.0,1.064,1.066,2.054,2.046,3062.3399999999992
1993-10-01,C,1993-10-01 00:00:00,1994-02-07 00:00:00,1994-02-07 00:00:00,46.0,72.964,72.31,58.74,58.184,-657.7960000000003
1993-10-01,TXN,1993-10-01 00:00:00,1994-02-07 00:00:00,1994-02-07 00:00:00,928.0,3.593,3.617,3.335,3.295,-306.81600000000003
1993-10-01,INTC,1993-10-01 00:00:00,1994-02-07 00:00:00,1994-02-07 00:00:00,974.0,3.423,3.414,2.946,2.938,-471.62399999999997
1993-10-01,CAT,1993-10-01 00:00:00,1994-02-07 00:00:00,1994-02-07 00:00:00,499.0,6.675,6.693,8.703,8.741,1013.952
1993-10-01,TMO,1993-10-01 00:00:00,1994-02-07 00:00:00,1994-02-07 00:00:00,207.0,16.14,16.208,16.371,16.179,-14.002999999999982
1993-10-01,ORCL,1993-10-01 00:00:00,1994-02-07 00:00:00,1994-02-07 00:00:00,2438.0,1.367,1.358,1.376,1.358,-8.0
1993-10-01,CMCSA,1993-10-01 00:00:00,1994-02-07 00:00:00,1994-02-07 00:00:00,1151.0,2.896,2.879,2.763,2.712,-200.21699999999979
1993-10-01,LOW,1993-10-01 00:00:00,1994-02-07 00:00:00,1994-02-07 00:00:00,1375.0,2.425,2.363,3.185,3.168,1098.8750000000002
1993-10-01,QCOM,1993-10-01 00:00:00,1994-02-07 00:00:00,1994-02-07 00:00:00,1652.0,2.018,1.959,1.097,1.042,-1522.884
1994-02-08,GE,1994-02-08 00:00:00,1994-06-17 00:00:00,1994-06-17 00:00:00,486.0,6.864,6.938,6.162,6.186,-373.47199999999987
1994-02-08,TXN,1994-02-08 00:00:00,1994-06-17 00:00:00,1994-06-17 00:00:00,993.0,3.357,3.456,3.778,3.722,256.13800000000003
1994-02-08,UTX,1994-02-08 00:00:00,1994-06-17 00:00:00,1994-06-17 00:00:00,581.0,5.739,5.811,6.106,6.114,168.04299999999995
1994-02-08,ADBE,1994-02-08 00:00:00,1994-06-17 00:00:00,1994-06-17 00:00:00,1004.0,3.32,3.45,3.35,3.37,-88.32000000000008
1994-02-08,CAT,1994-02-08 00:00:00,1994-06-17 00:00:00,1994-06-17 00:00:00,377.0,8.831,8.954,9.273,9.29,118.67199999999944
1994-02-08,ORCL,1994-02-08 00:00:00,1994-06-17 00:00:00,1994-06-17 00:00:00,2407.0,1.385,1.465,1.635,1.635,401.1899999999998
1994-02-08,UNH,1994-02-08 00:00:00,1994-06-17 00:00:00,1994-06-17 00:00:00,735.0,4.533,4.52,5.377,5.447,673.3450000000004
1994-02-08,CSCO,1994-02-08 00:00:00,1994-06-17 00:00:00,1994-06-17 00:00:00,2137.0,1.56,1.571,1.076,1.053,-1114.9660000000001
1994-02-08,LOW,1994-02-08 00:00:00,1994-06-17 00:00:00,1994-06-17 00:00:00,1053.0,3.166,3.176,3.75,3.81,659.6019999999999
1994-06-20,IBM,1994-06-20 00:00:00,1994-10-25 00:00:00,1994-10-25 00:00:00,277.0,12.026,11.887,14.021,13.955,564.8359999999999
1994-06-20,BA,1994-06-20 00:00:00,1994-10-25 00:00:00,1994-10-25 00:00:00,171.0,19.491,18.835,17.297,17.054,-312.5510000000004
1994-06-20,DWDP,1994-06-20 00:00:00,1994-10-25 00:00:00,1994-10-25 00:00:00,391.0,8.524,8.44,9.342,9.296,326.69599999999997
1994-06-20,AMGN,1994-06-20 00:00:00,1994-10-25 00:00:00,1994-10-25 00:00:00,706.0,4.723,4.627,6.086,6.029,981.8120000000001
1994-06-20,MDT,1994-06-20 00:00:00,1994-10-25 00:00:00,1994-10-25 00:00:00,790.0,4.219,4.131,5.279,5.253,878.3799999999999
1994-06-20,ORCL,1994-06-20 00:00:00,1994-10-25 00:00:00,1994-10-25 00:00:00,2058.0,1.62,1.573,1.966,1.948,763.75
1994-06-20,UNH,1994-06-20 00:00:00,1994-10-25 00:00:00,1994-10-25 00:00:00,620.0,5.377,5.281,5.621,5.534,148.86000000000007
1994-06-20,USB,1994-06-20 00:00:00,1994-10-25 00:00:00,1994-10-25 00:00:00,538.0,6.199,6.136,5.812,5.787,-195.7620000000001
1994-06-20,LOW,1994-06-20 00:00:00,1994-10-25 00:00:00,1994-10-25 00:00:00,883.0,3.775,3.715,4.075,4.05,287.80499999999995
1994-10-26,IBM,1994-10-26 00:00:00,1995-03-06 00:00:00,1995-03-06 00:00:00,236.0,14.098,14.216,15.35,15.272,241.21600000000024
1994-10-26,DWDP,1994-10-26 00:00:00,1995-03-06 00:00:00,1995-03-06 00:00:00,362.0,9.211,9.204,8.203,8.172,-381.584
1994-10-26,MDT,1994-10-26 00:00:00,1995-03-06 00:00:00,1995-03-06 00:00:00,636.0,5.241,5.253,6.051,6.027,484.264
1994-10-26,AAPL,1994-10-26 00:00:00,1995-03-06 00:00:00,1995-03-06 00:00:00,2541.0,1.312,1.328,1.254,1.239,-234.14899999999992
1994-10-26,MSFT,1994-10-26 00:00:00,1995-03-06 00:00:00,1995-03-06 00:00:00,1240.0,2.689,2.725,2.895,2.879,182.9599999999999
1994-10-26,ADBE,1994-10-26 00:00:00,1995-03-06 00:00:00,1995-03-06 00:00:00,783.0,4.255,4.25,4.36,4.29,23.32000000000003
1994-10-26,ORCL,1994-10-26 00:00:00,1995-03-06 00:00:00,1995-03-06 00:00:00,1711.0,1.948,1.957,2.18,2.162,342.75499999999977
1994-10-26,UNH,1994-10-26 00:00:00,1995-03-06 00:00:00,1995-03-06 00:00:00,599.0,5.567,5.621,4.686,4.66,-583.6390000000001
1994-10-26,LOW,1994-10-26 00:00:00,1995-03-06 00:00:00,1995-03-06 00:00:00,818.0,4.075,4.144,3.45,3.45,-575.692
1995-03-07,JNJ,1995-03-07 00:00:00,1995-07-13 00:00:00,1995-07-13 00:00:00,326.0,10.234,10.235,11.755,11.755,487.52000000000044
1995-03-07,IBM,1995-03-07 00:00:00,1995-07-13 00:00:00,1995-07-13 00:00:00,217.0,15.394,15.441,19.529,19.554,884.5209999999995
1995-03-07,PFE,1995-03-07 00:00:00,1995-07-13 00:00:00,1995-07-13 00:00:00,711.0,4.688,4.723,4.973,5.039,216.67599999999987
1995-03-07,MRK,1995-03-07 00:00:00,1995-07-13 00:00:00,1995-07-13 00:00:00,238.0,13.979,14.164,16.603,16.691,593.4259999999998
1995-03-07,AMGN,1995-03-07 00:00:00,1995-07-13 00:00:00,1995-07-13 00:00:00,474.0,7.026,6.993,8.197,8.206,566.9619999999996
1995-03-07,MDT,1995-03-07 00:00:00,1995-07-13 00:00:00,1995-07-13 00:00:00,548.0,6.087,6.176,7.755,7.731,844.1399999999999
1995-03-07,MSFT,1995-03-07 00:00:00,1995-07-13 00:00:00,1995-07-13 00:00:00,1150.0,2.899,2.928,4.542,4.55,1857.3
1995-03-07,NKE,1995-03-07 00:00:00,1995-07-13 00:00:00,1995-07-13 00:00:00,1740.0,1.916,1.917,2.229,2.229,534.8800000000001
1995-03-07,ORCL,1995-03-07 00:00:00,1995-07-13 00:00:00,1995-07-13 00:00:00,1551.0,2.149,2.145,2.707,2.707,863.6619999999997
1995-07-14,IBM,1995-07-14 00:00:00,1995-11-17 00:00:00,1995-11-17 00:00:00,169.0,19.745,19.715,18.374,18.325,-242.91000000000008
1995-07-14,TXN,1995-07-14 00:00:00,1995-11-17 00:00:00,1995-11-17 00:00:00,449.0,7.428,7.258,6.018,6.002,-571.9440000000001
1995-07-14,INTC,1995-07-14 00:00:00,1995-11-17 00:00:00,1995-11-17 00:00:00,477.0,6.993,6.851,6.007,6.007,-410.58800000000014
1995-07-14,MDT,1995-07-14 00:00:00,1995-11-17 00:00:00,1995-11-17 00:00:00,430.0,7.755,7.747,10.223,10.125,1014.5400000000001
1995-07-14,MSFT,1995-07-14 00:00:00,1995-11-17 00:00:00,1995-11-17 00:00:00,734.0,4.544,4.468,4.087,4.096,-281.0479999999999
1995-07-14,ADBE,1995-07-14 00:00:00,1995-11-17 00:00:00,1995-11-17 00:00:00,471.0,7.083,7.05,7.79,7.68,288.72999999999996
1995-07-14,CSCO,1995-07-14 00:00:00,1995-11-17 00:00:00,1995-11-17 00:00:00,1360.0,2.451,2.451,3.559,3.559,1498.88
1995-07-14,QCOM,1995-07-14 00:00:00,1995-11-17 00:00:00,1995-11-17 00:00:00,1768.0,1.885,1.865,2.187,2.195,575.4399999999997
1995-07-14,GILD,1995-07-14 00:00:00,1995-11-17 00:00:00,1995-11-17 00:00:00,5963.0,0.559,0.53,0.69,0.769,1417.157
1995-11-20,JPM,1995-11-20 00:00:00,1996-03-28 00:00:00,1996-03-28 00:00:00,243.0,13.709,13.77,16.899,16.781,723.6729999999998
1995-11-20,C,1995-11-20 00:00:00,1996-03-28 00:00:00,1996-03-28 00:00:00,40.0,83.046,82.72,98.609,96.671,550.0400000000003
1995-11-20,BA,1995-11-20 00:00:00,1996-03-28 00:00:00,1996-03-28 00:00:00,112.0,29.656,29.246,35.145,35.196,658.3999999999999
1995-11-20,MRK,1995-11-20 00:00:00,1996-03-28 00:00:00,1996-03-28 00:00:00,165.0,20.19,20.094,21.542,21.452,216.07000000000008
1995-11-20,MDT,1995-11-20 00:00:00,1996-03-28 00:00:00,1996-03-28 00:00:00,329.0,10.13,10.325,11.139,11.063,234.80200000000045
1995-11-20,ADBE,1995-11-20 00:00:00,1996-03-28 00:00:00,1996-03-28 00:00:00,438.0,7.61,7.62,3.92,3.88,-1646.1200000000001
1995-11-20,NKE,1995-11-20 00:00:00,1996-03-28 00:00:00,1996-03-28 00:00:00,1054.0,3.163,3.138,4.413,4.413,1335.8500000000004
1995-11-20,CSCO,1995-11-20 00:00:00,1996-03-28 00:00:00,1996-03-28 00:00:00,944.0,3.532,3.512,3.921,3.897,355.4399999999998
1995-11-20,GILD,1995-11-20 00:00:00,1996-03-28 00:00:00,1996-03-28 00:00:00,4548.0,0.733,0.703,0.791,0.787,374.0320000000003
1996-03-29,JPM,1996-03-29 00:00:00,1996-08-06 00:00:00,1996-08-06 00:00:00,198.0,16.839,16.899,17.418,17.332,77.73399999999997
1996-03-29,C,1996-03-29 00:00:00,1996-08-06 00:00:00,1996-08-06 00:00:00,34.0,97.266,98.048,100.31,100.02,59.0479999999998
1996-03-29,BA,1996-03-29 00:00:00,1996-08-06 00:00:00,1996-08-06 00:00:00,95.0,35.01,35.048,35.484,35.391,24.58499999999966
1996-03-29,UTX,1996-03-29 00:00:00,1996-08-06 00:00:00,1996-08-06 00:00:00,309.0,10.801,10.958,10.827,10.968,-4.910000000000066
1996-03-29,LLY,1996-03-29 00:00:00,1996-08-06 00:00:00,1996-08-06 00:00:00,139.0,24.066,24.63,21.63,21.717,-412.90700000000004
1996-03-29,AMGN,1996-03-29 00:00:00,1996-08-06 00:00:00,1996-08-06 00:00:00,272.0,12.274,12.322,11.314,11.338,-275.648
1996-03-29,NKE,1996-03-29 00:00:00,1996-08-06 00:00:00,1996-08-06 00:00:00,762.0,4.374,4.341,5.679,5.672,1006.2219999999996
1996-03-29,TMO,1996-03-29 00:00:00,1996-08-06 00:00:00,1996-08-06 00:00:00,93.0,35.793,35.541,33.385,33.283,-217.99399999999957
1996-03-29,CSCO,1996-03-29 00:00:00,1996-08-06 00:00:00,1996-08-06 00:00:00,840.0,3.966,4.038,4.848,4.801,632.92
1996-08-07,MO,1996-08-07 00:00:00,1996-12-12 00:00:00,1996-12-12 00:00:00,787.0,4.234,4.244,4.859,4.885,496.467
1996-08-07,GE,1996-08-07 00:00:00,1996-12-12 00:00:00,1996-12-12 00:00:00,302.0,11.054,11.148,12.465,12.587,426.57800000000003
1996-08-07,LLY,1996-08-07 00:00:00,1996-12-12 00:00:00,1996-12-12 00:00:00,153.0,21.742,22.137,28.017,28.245,926.5240000000001
1996-08-07,KO,1996-08-07 00:00:00,1996-12-12 00:00:00,1996-12-12 00:00:00,178.0,18.771,18.901,18.805,18.854,-16.366000000000106
1996-08-07,PFE,1996-08-07 00:00:00,1996-12-12 00:00:00,1996-12-12 00:00:00,400.0,8.338,8.401,9.577,9.63,483.60000000000036
1996-08-07,NKE,1996-08-07 00:00:00,1996-12-12 00:00:00,1996-12-12 00:00:00,585.0,5.702,5.724,5.746,5.76,13.05999999999976
1996-08-07,BAC,1996-08-07 00:00:00,1996-12-12 00:00:00,1996-12-12 00:00:00,207.0,16.097,16.166,17.744,17.899,350.7310000000001
1996-08-07,CSCO,1996-08-07 00:00:00,1996-12-12 00:00:00,1996-12-12 00:00:00,682.0,4.889,5.052,5.94,6.011,646.0380000000004
1996-08-07,USB,1996-08-07 00:00:00,1996-12-12 00:00:00,1996-12-12 00:00:00,305.0,10.943,10.975,12.459,12.527,465.3599999999999
1996-12-13,JPM,1996-12-13 00:00:00,1997-04-23 00:00:00,1997-04-23 00:00:00,158.0,21.053,20.811,21.291,21.258,62.62599999999986
1996-12-13,IBM,1996-12-13 00:00:00,1997-04-23 00:00:00,1997-04-23 00:00:00,112.0,29.769,29.256,26.904,26.904,-271.42400000000004
1996-12-13,INTC,1996-12-13 00:00:00,1997-04-23 00:00:00,1997-04-23 00:00:00,251.0,13.284,13.05,13.457,13.494,103.44399999999976
1996-12-13,LLY,1996-12-13 00:00:00,1997-04-23 00:00:00,1997-04-23 00:00:00,119.0,27.968,27.408,31.489,32.131,554.0369999999999
1996-12-13,MSFT,1996-12-13 00:00:00,1997-04-23 00:00:00,1997-04-23 00:00:00,441.0,7.552,7.38,10.066,10.066,1176.5260000000003
1996-12-13,CVS,1996-12-13 00:00:00,1997-04-23 00:00:00,1997-04-23 00:00:00,395.0,8.43,8.415,9.822,9.922,587.2650000000006
1996-12-13,ORCL,1996-12-13 00:00:00,1997-04-23 00:00:00,1997-04-23 00:00:00,698.0,4.776,4.36,3.502,3.52,-594.3200000000002
1996-12-13,CSCO,1996-12-13 00:00:00,1997-04-23 00:00:00,1997-04-23 00:00:00,568.0,5.871,5.673,4.149,4.156,-869.6560000000002
1996-12-13,SLB,1996-12-13 00:00:00,1997-04-23 00:00:00,1997-04-23 00:00:00,204.0,16.334,16.108,18.356,18.44,467.7280000000002
1997-04-24,PG,1997-04-24 00:00:00,1997-08-29 00:00:00,1997-08-29 00:00:00,139.0,23.998,23.833,25.588,25.496,223.15700000000004
1997-04-24,BMY,1997-04-24 00:00:00,1997-08-29 00:00:00,1997-08-29 00:00:00,159.0,20.97,21.161,25.204,24.976,598.5849999999996
1997-04-24,TXN,1997-04-24 00:00:00,1997-08-29 00:00:00,1997-08-29 00:00:00,403.0,8.27,8.378,11.417,11.318,1176.8199999999997
1997-04-24,LLY,1997-04-24 00:00:00,1997-08-29 00:00:00,1997-08-29 00:00:00,104.0,32.007,31.856,38.087,37.903,620.8879999999997
1997-04-24,KO,1997-04-24 00:00:00,1997-08-29 00:00:00,1997-08-29 00:00:00,143.0,23.283,23.102,22.241,21.954,-172.16399999999996
1997-04-24,ABT,1997-04-24 00:00:00,1997-08-29 00:00:00,1997-08-29 00:00:00,312.0,10.697,10.636,10.731,10.667,1.6720000000001818
1997-04-24,MSFT,1997-04-24 00:00:00,1997-08-29 00:00:00,1997-08-29 00:00:00,324.0,10.276,10.61,12.01,12.01,445.60000000000014
1997-04-24,BAC,1997-04-24 00:00:00,1997-08-29 00:00:00,1997-08-29 00:00:00,158.0,21.06,21.196,23.625,22.382,179.38799999999998
1997-04-24,COST,1997-04-24 00:00:00,1997-08-29 00:00:00,1997-08-29 00:00:00,287.0,11.595,11.646,14.27,14.326,761.16
1997-09-02,C,1997-09-02 00:00:00,1998-01-08 00:00:00,1998-01-08 00:00:00,17.0,192.66,197.14,233.92,229.22,537.3600000000002
1997-09-02,IBM,1997-09-02 00:00:00,1998-01-08 00:00:00,1998-01-08 00:00:00,86.0,38.938,38.959,40.062,39.775,62.175999999999604
1997-09-02,BMY,1997-09-02 00:00:00,1998-01-08 00:00:00,1998-01-08 00:00:00,132.0,25.295,25.476,32.51,32.321,895.5399999999998
1997-09-02,TXN,1997-09-02 00:00:00,1998-01-08 00:00:00,1998-01-08 00:00:00,295.0,11.29,11.289,9.039,8.821,-736.06
1997-09-02,INTC,1997-09-02 00:00:00,1998-01-08 00:00:00,1998-01-08 00:00:00,189.0,17.612,17.792,13.894,13.802,-762.1100000000004
1997-09-02,LLY,1997-09-02 00:00:00,1998-01-08 00:00:00,1998-01-08 00:00:00,87.0,38.456,38.943,51.349,50.795,1023.1240000000003
1997-09-02,MSFT,1997-09-02 00:00:00,1998-01-08 00:00:00,1998-01-08 00:00:00,277.0,12.049,12.109,11.782,11.704,-120.18499999999982
1997-09-02,COST,1997-09-02 00:00:00,1998-01-08 00:00:00,1998-01-08 00:00:00,233.0,14.292,14.294,17.221,17.221,673.9909999999999
1997-09-02,SLB,1997-09-02 00:00:00,1998-01-08 00:00:00,1998-01-08 00:00:00,130.0,25.74,25.454,25.513,25.138,-49.07999999999986
1998-01-09,WMT,1998-01-09 00:00:00,1998-05-19 00:00:00,1998-05-19 00:00:00,210.0,15.897,15.792,21.832,21.858,1265.8600000000001
1998-01-09,C,1998-01-09 00:00:00,1998-05-19 00:00:00,1998-05-19 00:00:00,15.0,228.88,226.87,283.87,288.41,915.1000000000004
1998-01-09,BMY,1998-01-09 00:00:00,1998-05-19 00:00:00,1998-05-19 00:00:00,104.0,32.119,31.394,36.924,37.55,632.2239999999999
1998-01-09,HD,1998-01-09 00:00:00,1998-05-19 00:00:00,1998-05-19 00:00:00,208.0,16.002,15.749,19.001,19.49,770.1279999999996
1998-01-09,LLY,1998-01-09 00:00:00,1998-05-19 00:00:00,1998-05-19 00:00:00,65.0,50.9,50.338,51.681,51.77,85.08000000000014
1998-01-09,PFE,1998-01-09 00:00:00,1998-05-19 00:00:00,1998-05-19 00:00:00,184.0,18.136,17.944,25.806,26.307,1530.792
1998-01-09,WFC,1998-01-09 00:00:00,1998-05-19 00:00:00,1998-05-19 00:00:00,250.0,13.308,13.33,13.471,13.556,48.49999999999977
1998-01-09,CMCSA,1998-01-09 00:00:00,1998-05-19 00:00:00,1998-05-19 00:00:00,762.0,4.377,4.39,5.096,5.136,560.4520000000003
1998-01-09,COST,1998-01-09 00:00:00,1998-05-19 00:00:00,1998-05-19 00:00:00,190.0,17.536,17.814,21.955,21.98,783.5400000000001
1998-05-20,WMT,1998-05-20 00:00:00,1998-09-25 00:00:00,1998-09-25 00:00:00,153.0,21.818,21.941,25.292,24.988,458.1910000000001
1998-05-20,C,1998-05-20 00:00:00,1998-09-25 00:00:00,1998-09-25 00:00:00,12.0,288.252,292.31,183.57,177.06,-1391.0
1998-05-20,HD,1998-05-20 00:00:00,1998-09-25 00:00:00,1998-09-25 00:00:00,169.0,19.673,19.776,23.03,22.489,450.4970000000002
1998-05-20,PFE,1998-05-20 00:00:00,1998-09-25 00:00:00,1998-09-25 00:00:00,127.0,26.287,26.58,25.093,24.895,-221.99499999999983
1998-05-20,CMCSA,1998-05-20 00:00:00,1998-09-25 00:00:00,1998-09-25 00:00:00,656.0,5.084,5.062,6.506,6.417,880.8799999999997
1998-05-20,CSCO,1998-05-20 00:00:00,1998-09-25 00:00:00,1998-09-25 00:00:00,321.0,10.392,10.653,12.761,12.659,635.926
1998-05-20,LOW,1998-05-20 00:00:00,1998-09-25 00:00:00,1998-09-25 00:00:00,418.0,7.984,8.065,7.363,7.303,-326.5159999999998
1998-05-20,AMZN,1998-05-20 00:00:00,1998-09-25 00:00:00,1998-09-25 00:00:00,445.0,7.498,7.53,17.02,16.42,3948.05
1998-05-20,BRK-B,1998-05-20 00:00:00,1998-09-25 00:00:00,1998-09-25 00:00:00,69.0,48.46,48.34,40.58,40.28,-564.1400000000001
1998-09-28,WMT,1998-09-28 00:00:00,1999-02-04 00:00:00,1999-02-04 00:00:00,133.0,25.002,25.363,34.561,34.788,1245.5249999999996
1998-09-28,AMGN,1998-09-28 00:00:00,1999-02-04 00:00:00,1999-02-04 00:00:00,213.0,15.651,15.874,26.325,26.35,2223.3880000000004
1998-09-28,AAPL,1998-09-28 00:00:00,1999-02-04 00:00:00,1999-02-04 00:00:00,2782.0,1.198,1.239,1.252,1.252,28.165999999999727
1998-09-28,MSFT,1998-09-28 00:00:00,1999-02-04 00:00:00,1999-02-04 00:00:00,165.0,20.191,20.561,30.346,30.581,1645.3
1998-09-28,CVS,1998-09-28 00:00:00,1999-02-04 00:00:00,1999-02-04 00:00:00,181.0,18.38,18.763,22.133,22.105,596.9019999999998
1998-09-28,CMCSA,1998-09-28 00:00:00,1999-02-04 00:00:00,1999-02-04 00:00:00,517.0,6.451,6.442,9.205,9.185,1410.131
1998-09-28,CSCO,1998-09-28 00:00:00,1999-02-04 00:00:00,1999-02-04 00:00:00,260.0,12.843,13.263,21.829,21.736,2194.98
1998-09-28,AMZN,1998-09-28 00:00:00,1999-02-04 00:00:00,1999-02-04 00:00:00,192.0,17.373,19.4,62.88,62.62,8290.24
1998-09-28,T,1998-09-28 00:00:00,1999-02-04 00:00:00,1999-02-04 00:00:00,214.0,15.607,15.274,19.285,19.215,835.3740000000001
1999-02-05,WMT,1999-02-05 00:00:00,1999-06-15 00:00:00,1999-06-15 00:00:00,97.0,34.375,34.415,34.797,35.109,59.318000000000254
1999-02-05,AMGN,1999-02-05 00:00:00,1999-06-15 00:00:00,1999-06-15 00:00:00,128.0,26.058,25.953,22.193,22.24,-483.2640000000001
1999-02-05,AAPL,1999-02-05 00:00:00,1999-06-15 00:00:00,1999-06-15 00:00:00,2741.0,1.216,1.192,1.416,1.408,584.0559999999999
1999-02-05,MSFT,1999-02-05 00:00:00,1999-06-15 00:00:00,1999-06-15 00:00:00,112.0,29.764,29.156,28.223,28.4,-92.67200000000003
1999-02-05,ORCL,1999-02-05 00:00:00,1999-06-15 00:00:00,1999-06-15 00:00:00,374.0,8.906,8.685,5.906,5.977,-1020.792
1999-02-05,CMCSA,1999-02-05 00:00:00,1999-06-15 00:00:00,1999-06-15 00:00:00,372.0,8.968,8.832,8.784,8.801,-19.532000000000217
1999-02-05,CSCO,1999-02-05 00:00:00,1999-06-15 00:00:00,1999-06-15 00:00:00,158.0,21.148,20.552,21.175,21.285,107.81400000000008
1999-02-05,LOW,1999-02-05 00:00:00,1999-06-15 00:00:00,1999-06-15 00:00:00,276.0,12.083,11.987,11.706,11.539,-131.6480000000001
1999-02-05,AMZN,1999-02-05 00:00:00,1999-06-15 00:00:00,1999-06-15 00:00:00,55.0,60.78,58.5,46.0,46.12,-688.9000000000001
1999-06-16,IBM,1999-06-16 00:00:00,1999-10-21 00:00:00,1999-10-21 00:00:00,37.0,89.629,92.149,82.245,71.477,-772.8639999999999
1999-06-16,TXN,1999-06-16 00:00:00,1999-10-21 00:00:00,1999-10-21 00:00:00,126.0,26.506,26.939,31.918,31.323,544.384
1999-06-16,HON,1999-06-16 00:00:00,1999-10-21 00:00:00,1999-10-21 00:00:00,66.0,50.248,50.714,44.793,44.388,-425.516
1999-06-16,DWDP,1999-06-16 00:00:00,1999-10-21 00:00:00,1999-10-21 00:00:00,177.0,18.864,18.783,16.678,16.839,-352.0880000000005
1999-06-16,AAPL,1999-06-16 00:00:00,1999-10-21 00:00:00,1999-10-21 00:00:00,2336.0,1.427,1.446,2.341,2.261,1895.8400000000004
1999-06-16,ADBE,1999-06-16 00:00:00,1999-10-21 00:00:00,1999-10-21 00:00:00,380.0,8.78,8.91,15.63,15.42,2465.7999999999997
1999-06-16,CSCO,1999-06-16 00:00:00,1999-10-21 00:00:00,1999-10-21 00:00:00,155.0,21.556,22.297,27.477,26.806,690.8950000000001
1999-06-16,QCOM,1999-06-16 00:00:00,1999-10-21 00:00:00,1999-10-21 00:00:00,316.0,10.546,11.223,19.789,19.469,2597.7360000000003
1999-06-16,T,1999-06-16 00:00:00,1999-10-21 00:00:00,1999-10-21 00:00:00,162.0,20.598,20.674,17.66,17.323,-550.8619999999999
1999-10-22,TXN,1999-10-22 00:00:00,2000-03-01 00:00:00,2000-03-01 00:00:00,108.0,31.003,31.715,66.346,66.865,3788.199999999999
1999-10-22,AMGN,1999-10-22 00:00:00,2000-03-01 00:00:00,2000-03-01 00:00:00,102.0,32.832,33.762,56.236,55.254,2184.1839999999997
1999-10-22,AAPL,1999-10-22 00:00:00,2000-03-01 00:00:00,2000-03-01 00:00:00,1435.0,2.323,2.404,3.573,3.696,1846.0200000000004
