Date,CashValue,AssetValue,TotalValue
1982-06-22,5075.682999999999,29237.413,34313.096
1982-06-23,5075.682999999999,29350.873,34426.556
1982-06-24,34833.331999999995,0.0,34833.331999999995
1982-06-25,4652.448999999997,30295.693,34948.14199999999
1982-06-28,4652.448999999997,31269.956,35922.405
1982-06-29,4652.448999999997,31070.952,35723.401
1982-06-30,4652.448999999997,30640.123,35292.572
1982-07-01,4652.448999999997,30640.123,35292.572
1982-07-02,4652.448999999997,30178.678,34831.12699999999
1982-07-06,4652.448999999997,30839.127,35491.576
1982-07-07,4652.448999999997,30691.496,35343.94499999999
1982-07-08,4652.448999999997,30287.456,34939.905
1982-07-09,4652.448999999997,30375.477,35027.92599999999
1982-07-12,4652.448999999997,31093.331,35745.78
1982-07-13,4652.448999999997,31265.545999999995,35917.994999999995
1982-07-14,4652.448999999997,32592.476000000002,37244.925
1982-07-15,4652.448999999997,32356.824,37009.273
1982-07-16,4652.448999999997,32594.680999999997,37247.12999999999
1982-07-19,4652.448999999997,32762.201,37414.649999999994
1982-07-20,4652.448999999997,32939.111,37591.56
1982-07-21,4652.448999999997,33421.312999999995,38073.76199999999
1982-07-22,4652.448999999997,33078.505,37730.954
1982-07-23,4652.448999999997,32848.885,37501.334
1982-07-26,4652.448999999997,32529.038999999997,37181.488
1982-07-27,4652.448999999997,32270.424999999996,36922.873999999996
1982-07-28,4652.448999999997,31548.744,36201.193
1982-07-29,4652.448999999997,32215.225,36867.674
1982-07-30,4652.448999999997,32447.050000000003,37099.498999999996
1982-08-02,4652.448999999997,32561.86,37214.308999999994
1982-08-03,4652.448999999997,32163.852,36816.30099999999
1982-08-04,4652.448999999997,31126.152,35778.600999999995
1982-08-05,4652.448999999997,30601.27,35253.719
1982-08-06,35657.759,0.0,35657.759
1982-08-09,5974.916000000001,29383.826999999997,35358.743
1982-08-10,5974.916000000001,29035.403,35010.319
1982-08-11,5974.916000000001,28794.739,34769.655
1982-08-12,5974.916000000001,28795.619,34770.535
1982-08-13,5974.916000000001,28442.722999999998,34417.638999999996
1982-08-16,5974.916000000001,29446.650999999998,35421.566999999995
1982-08-17,5974.916000000001,30898.699,36873.615000000005
1982-08-18,5974.916000000001,31687.107000000004,37662.023
1982-08-19,5974.916000000001,31875.33,37850.246
1982-08-20,5974.916000000001,32547.034,38521.95
1982-08-23,5974.916000000001,35572.306,41547.221999999994
1982-08-24,5974.916000000001,34950.01,40924.92600000001
1982-08-25,5974.916000000001,34655.466,40630.382
1982-08-26,5974.916000000001,35082.914000000004,41057.83
1982-08-27,5974.916000000001,34082.577999999994,40057.49399999999
1982-08-30,5974.916000000001,34136.458,40111.373999999996
1982-08-31,5974.916000000001,35513.954,41488.869999999995
1982-09-01,5974.916000000001,35916.258,41891.174
1982-09-02,5974.916000000001,37397.042,43371.958
1982-09-03,5974.916000000001,38397.378,44372.293999999994
1982-09-07,5974.916000000001,37857.698000000004,43832.614
1982-09-08,5974.916000000001,37637.706,43612.622
1982-09-09,5974.916000000001,38535.313,44510.22900000001
1982-09-10,5974.916000000001,37671.794,43646.71000000001
1982-09-13,5974.916000000001,37916.05,43890.966
1982-09-14,5974.916000000001,38908.881,44883.797000000006
1982-09-15,5974.916000000001,39099.257,45074.172999999995
1982-09-16,5974.916000000001,39641.97,45616.886
1982-09-17,5974.916000000001,39232.161,45207.077000000005
1982-09-20,45207.077000000005,0.0,45207.077000000005
1982-09-21,265.94300000000294,45112.593,45378.53600000001
1982-09-22,265.94300000000294,43748.58,44014.523
1982-09-23,265.94300000000294,44176.809,44442.75200000001
1982-09-24,265.94300000000294,44015.356,44281.299
1982-09-27,265.94300000000294,44819.902,45085.845
1982-09-28,265.94300000000294,45216.045,45481.988
1982-09-29,265.94300000000294,44272.405,44538.348
1982-09-30,265.94300000000294,43844.176,44110.119000000006
1982-10-01,265.94300000000294,44483.527,44749.47
1982-10-04,265.94300000000294,45138.311,45404.254
1982-10-05,265.94300000000294,46159.685,46425.628
1982-10-06,265.94300000000294,49534.081,49800.024000000005
1982-10-07,265.94300000000294,48980.599,49246.542
1982-10-08,265.94300000000294,48763.771,49029.71400000001
1982-10-11,265.94300000000294,48942.807,49208.75
1982-10-12,265.94300000000294,47782.339,48048.28200000001
1982-10-13,265.94300000000294,48429.267,48695.21000000001
1982-10-14,265.94300000000294,48001.317,48267.26000000001
1982-10-15,265.94300000000294,48009.173,48275.11600000001
1982-10-18,265.94300000000294,48693.893000000004,48959.83600000001
1982-10-19,265.94300000000294,48009.173,48275.11600000001
1982-10-20,265.94300000000294,50220.951,50486.894
1982-10-21,265.94300000000294,52956.554,53222.497
1982-10-22,265.94300000000294,53424.445999999996,53690.388999999996
1982-10-25,265.94300000000294,51116.793,51382.736000000004
1982-10-26,265.94300000000294,50603.253000000004,50869.19600000001
1982-10-27,265.94300000000294,51250.46000000001,51516.403000000006
1982-10-28,265.94300000000294,50993.411,51259.35400000001
1982-10-29,265.94300000000294,50656.757,50922.7
1982-11-01,50922.7,0.0,50922.7
1982-11-02,5256.9639999999945,46047.576,51304.53999999999
1982-11-03,5256.9639999999945,48681.204,53938.16799999999
1982-11-04,5256.9639999999945,49560.708,54817.67199999999
1982-11-05,5256.9639999999945,48982.788,54239.75199999999
1982-11-08,5256.9639999999945,49310.448,54567.41199999999
1982-11-09,5256.9639999999945,48669.45599999999,53926.419999999984
1982-11-10,5256.9639999999945,48070.89599999999,53327.859999999986
1982-11-11,5256.9639999999945,48559.668,53816.63199999999
1982-11-12,5256.9639999999945,48675.768,53932.73199999999
1982-11-15,5256.9639999999945,47484.083999999995,52741.04799999999
1982-11-16,5256.9639999999945,46140.18,51397.14399999999
1982-11-17,5256.9639999999945,47522.784,52779.74799999999
1982-11-18,5256.9639999999945,48243.755999999994,53500.71999999999
1982-11-19,5256.9639999999945,49203.240000000005,54460.204
1982-11-22,5256.9639999999945,47722.596,52979.55999999999
1982-11-23,5256.9639999999945,47060.964,52317.92799999999
1982-11-24,5256.9639999999945,47570.376,52827.33999999999
1982-11-26,5256.9639999999945,48547.92,53804.88399999999
1982-11-29,5256.9639999999945,48765.792,54022.755999999994
1982-11-30,5256.9639999999945,50562.630000000005,55819.594
1982-12-01,5256.9639999999945,52702.326,57959.28999999999
1982-12-02,5256.9639999999945,53211.738,58468.70199999999
1982-12-03,5256.9639999999945,53191.098,58448.06199999999
1982-12-06,5256.9639999999945,54698.975999999995,59955.93999999999
1982-12-07,5256.9639999999945,56394.912,61651.87599999999
1982-12-08,5256.9639999999945,56185.932,61442.89599999999
1982-12-09,5256.9639999999945,53650.344,58907.30799999999
1982-12-10,5256.9639999999945,50678.73000000001,55935.694
1982-12-13,5256.9639999999945,51340.36200000001,56597.326
1982-12-14,57652.26999999999,0.0,57652.26999999999
1982-12-15,13894.939999999991,43167.85800000001,57062.797999999995
1982-12-16,13894.939999999991,43393.513999999996,57288.45399999998
1982-12-17,13894.939999999991,45527.42999999999,59422.36999999998
1982-12-20,13894.939999999991,45812.939999999995,59707.87999999999
1982-12-21,13894.939999999991,46821.316,60716.255999999994
1982-12-22,13894.939999999991,47258.869999999995,61153.80999999998
1982-12-23,13894.939999999991,46474.412,60369.351999999984
1982-12-27,13894.939999999991,46443.598,60338.537999999986
1982-12-28,13894.939999999991,44958.094000000005,58853.034
1982-12-29,13894.939999999991,46482.33,60377.26999999999
1982-12-30,13894.939999999991,46404.024,60298.96399999999
1982-12-31,13894.939999999991,46421.706,60316.64599999999
1983-01-03,13894.939999999991,45041.524000000005,58936.46399999999
1983-01-04,13894.939999999991,44607.75,58502.68999999999
1983-01-05,13894.939999999991,44237.198000000004,58132.13799999999
1983-01-06,13894.939999999991,44933.604,58828.543999999994
1983-01-07,13894.939999999991,43862.00600000001,57756.945999999996
1983-01-10,13894.939999999991,43654.802,57549.742
1983-01-11,13894.939999999991,43654.802,57549.742
1983-01-12,13894.939999999991,45011.91,58906.84999999999
1983-01-13,13894.939999999991,44667.46000000001,58562.399999999994
1983-01-14,13894.939999999991,44745.766,58640.70599999999
1983-01-17,13894.939999999991,45193.782,59088.721999999994
1983-01-18,13894.939999999991,44829.966,58724.90599999999
1983-01-19,13894.939999999991,44165.96800000001,58060.907999999996
1983-01-20,13894.939999999991,44062.402,57957.34199999999
1983-01-21,13894.939999999991,43108.344000000005,57003.284
1983-01-24,13894.939999999991,42558.445999999996,56453.385999999984
1983-01-25,13894.939999999991,44237.198000000004,58132.13799999999
1983-01-26,58054.674,0.0,58054.674
1983-01-27,12157.304999999991,46789.80300000001,58947.108
1983-01-28,12157.304999999991,45366.421,57523.725999999995
1983-01-31,12157.304999999991,46069.845,58227.149999999994
1983-02-01,12157.304999999991,45966.12,58123.424999999996
1983-02-02,12157.304999999991,45726.4,57883.704999999994
1983-02-03,12157.304999999991,45811.685,57968.98999999999
1983-02-04,12157.304999999991,45712.171,57869.475999999995
1983-02-07,12157.304999999991,45539.296,57696.600999999995
1983-02-08,12157.304999999991,45608.446,57765.751
1983-02-09,12157.304999999991,46411.384000000005,58568.689
1983-02-10,12157.304999999991,46893.528000000006,59050.833
1983-02-11,12157.304999999991,47680.331,59837.63599999999
1983-02-14,12157.304999999991,47542.030999999995,59699.33599999999
1983-02-15,12157.304999999991,47235.067,59392.371999999996
1983-02-16,12157.304999999991,46137.08900000001,58294.394
1983-02-17,12157.304999999991,46308.058000000005,58465.363
1983-02-18,12157.304999999991,45793.644,57950.94899999999
1983-02-22,12157.304999999991,45364.515,57521.81999999999
1983-02-23,12157.304999999991,45329.94,57487.244999999995
1983-02-24,12157.304999999991,45399.09,57556.39499999999
1983-02-25,12157.304999999991,45980.74800000001,58138.053
1983-02-28,12157.304999999991,46976.907,59134.21199999999
1983-03-01,12157.304999999991,47251.202,59408.50699999999
1983-03-02,12157.304999999991,48281.936,60439.240999999995
1983-03-03,12157.304999999991,49520.856999999996,61678.16199999999
1983-03-04,12157.304999999991,50960.373999999996,63117.67899999999
1983-03-07,12157.304999999991,51322.259000000005,63479.564
1983-03-08,12157.304999999991,51578.513000000006,63735.818
1983-03-09,12157.304999999991,51460.558999999994,63617.86399999999
1983-03-10,63241.749999999985,0.0,63241.749999999985
1983-03-11,3767.7779999999784,58350.09,62117.86799999997
1983-03-14,3767.7779999999784,57600.96799999999,61368.74599999997
1983-03-15,3767.7779999999784,58809.496,62577.273999999976
1983-03-16,3767.7779999999784,58364.402,62132.17999999998
1983-03-17,3767.7779999999784,58844.694,62612.47199999998
1983-03-18,3767.7779999999784,60611.34,64379.11799999997
1983-03-21,3767.7779999999784,61487.369999999995,65255.14799999997
1983-03-22,3767.7779999999784,61331.656,65099.43399999998
1983-03-23,3767.7779999999784,61691.768000000004,65459.54599999998
1983-03-24,3767.7779999999784,64278.36,68046.13799999998
1983-03-25,3767.7779999999784,65793.148,69560.92599999998
1983-03-28,3767.7779999999784,66073.04800000001,69840.82599999999
1983-03-29,3767.7779999999784,65232.216,68999.99399999998
1983-03-30,3767.7779999999784,65920.82,69688.59799999998
1983-03-31,3767.7779999999784,64744.34,68512.11799999997
1983-04-04,3767.7779999999784,65016.748,68784.52599999998
1983-04-05,3767.7779999999784,65228.974,68996.75199999998
1983-04-06,3767.7779999999784,64836.814,68604.59199999998
1983-04-07,3767.7779999999784,65309.614,69077.39199999998
1983-04-08,3767.7779999999784,65104.880000000005,68872.65799999998
1983-04-11,3767.7779999999784,65645.262,69413.03999999998
1983-04-12,3767.7779999999784,65769.02,69536.79799999998
1983-04-13,3767.7779999999784,66337.872,70105.64999999998
1983-04-14,3767.7779999999784,69146.17,72913.94799999997
1983-04-15,3767.7779999999784,70141.95199999999,73909.72999999997
1983-04-18,3767.7779999999784,69609.15400000001,73376.93199999999
1983-04-19,3767.7779999999784,69397.17199999999,73164.94999999997
1983-04-20,3767.7779999999784,70891.502,74659.27999999997
1983-04-21,3767.7779999999784,70358.612,74126.38999999997
1983-04-22,74150.42599999998,0.0,74150.42599999998
1983-04-25,13172.801999999974,60170.744,73343.54599999997
1983-04-26,13172.801999999974,60170.744,73343.54599999997
1983-04-27,13172.801999999974,60295.384000000005,73468.18599999999
1983-04-28,13172.801999999974,59177.098,72349.89999999997
1983-04-29,13172.801999999974,59262.183999999994,72434.98599999998
1983-05-02,13172.801999999974,58150.458,71323.25999999998
1983-05-03,13172.801999999974,57586.297999999995,70759.09999999998
1983-05-04,13172.801999999974,58366.937999999995,71539.73999999996
1983-05-05,13172.801999999974,59941.336,73114.13799999998
1983-05-06,13172.801999999974,61706.936,74879.73799999998
1983-05-09,13172.801999999974,62231.734000000004,75404.53599999998
1983-05-10,13172.801999999974,63121.19,76293.99199999997
1983-05-11,13172.801999999974,62409.42999999999,75582.23199999996
1983-05-12,13172.801999999974,62773.702,75946.50399999997
1983-05-13,13172.801999999974,64630.564,77803.36599999998
1983-05-16,13172.801999999974,64000.804,77173.60599999997
1983-05-17,13172.801999999974,64509.204,77682.00599999996
1983-05-18,13172.801999999974,63698.85400000001,76871.65599999999
1983-05-19,13172.801999999974,62527.702,75700.50399999997
1983-05-20,13172.801999999974,62291.350000000006,75464.15199999997
1983-05-23,13172.801999999974,62655.42999999999,75828.23199999996
1983-05-24,13172.801999999974,63806.9,76979.70199999998
1983-05-25,13172.801999999974,63833.14,77005.94199999998
1983-05-26,13172.801999999974,63688.82,76861.62199999997
1983-05-27,13172.801999999974,63367.380000000005,76540.18199999997
1983-05-31,13172.801999999974,63200.100000000006,76372.90199999997
1983-06-01,13172.801999999974,63029.53999999999,76202.34199999998
1983-06-02,13172.801999999974,62649.254,75822.05599999998
1983-06-03,13172.801999999974,64545.478,77718.27999999997
1983-06-06,77718.27999999997,0.0,77718.27999999997
1983-06-07,1406.9579999999696,75366.63,76773.58799999997
1983-06-08,1406.9579999999696,75160.82200000001,76567.77999999998
1983-06-09,1406.9579999999696,76566.447,77973.40499999997
1983-06-10,1406.9579999999696,79123.223,80530.18099999997
1983-06-13,1406.9579999999696,79772.956,81179.91399999998
1983-06-14,1406.9579999999696,81432.199,82839.15699999996
1983-06-15,1406.9579999999696,81832.05599999998,83239.01399999995
1983-06-16,1406.9579999999696,82824.599,84231.55699999997
1983-06-17,1406.9579999999696,83610.72399999999,85017.68199999996
1983-06-20,1406.9579999999696,83202.23999999999,84609.19799999996
1983-06-21,1406.9579999999696,82824.599,84231.55699999997
1983-06-22,1406.9579999999696,82132.915,83539.87299999996
1983-06-23,1406.9579999999696,81377.023,82783.98099999997
1983-06-24,1406.9579999999696,81601.91500000001,83008.87299999998
1983-06-27,1406.9579999999696,80079.023,81485.98099999997
1983-06-28,1406.9579999999696,78483.94700000001,79890.90499999998
1983-06-29,1406.9579999999696,78181.622,79588.57999999997
1983-06-30,1406.9579999999696,79062.147,80469.10499999997
1983-07-01,1406.9579999999696,80320.923,81727.88099999996
1983-07-05,1406.9579999999696,79323.131,80730.08899999996
1983-07-06,1406.9579999999696,79134.331,80541.28899999998
1983-07-07,1406.9579999999696,80617.999,82024.95699999997
1983-07-08,1406.9579999999696,80876.256,82283.21399999996
1983-07-11,1406.9579999999696,85419.584,86826.54199999997
1983-07-12,1406.9579999999696,86311.21699999999,87718.17499999996
1983-07-13,1406.9579999999696,83730.108,85137.06599999996
1983-07-14,1406.9579999999696,81520.73999999999,82927.69799999996
1983-07-15,1406.9579999999696,79553.923,80960.88099999996
1983-07-18,1406.9579999999696,80659.34,82066.29799999997
1983-07-19,83325.07399999996,0.0,83325.07399999996
1983-07-20,7717.573999999964,77531.529,85249.10299999996
1983-07-21,7717.573999999964,77402.625,85120.19899999996
1983-07-22,7717.573999999964,78128.433,85846.00699999997
1983-07-25,7717.573999999964,78602.283,86319.85699999996
1983-07-26,7717.573999999964,79035.183,86752.75699999997
1983-07-27,7717.573999999964,76098.696,83816.26999999996
1983-07-28,7717.573999999964,74752.788,82470.36199999996
1983-07-29,7717.573999999964,71764.263,79481.83699999997
1983-08-01,7717.573999999964,70915.401,78632.97499999996
1983-08-02,7717.573999999964,69159.789,76877.36299999997
1983-08-03,7717.573999999964,71132.055,78849.62899999996
1983-08-04,7717.573999999964,71009.001,78726.57499999997
1983-08-05,7717.573999999964,72078.93,79796.50399999996
1983-08-08,7717.573999999964,71394.684,79112.25799999996
1983-08-09,7717.573999999964,71125.38,78842.95399999997
1983-08-10,7717.573999999964,74343.279,82060.85299999996
1983-08-11,7717.573999999964,73858.758,81576.33199999997
1983-08-12,7717.573999999964,72091.038,79808.61199999996
1983-08-15,7717.573999999964,74186.358,81903.93199999996
1983-08-16,7717.573999999964,73179.75,80897.32399999996
1983-08-17,7717.573999999964,72026.892,79744.46599999997
1983-08-18,7717.573999999964,69863.013,77580.58699999997
1983-08-19,7717.573999999964,68587.10100000001,76304.67499999997
1983-08-22,7717.573999999964,66825.63900000001,74543.21299999997
1983-08-23,7717.573999999964,66089.772,73807.34599999996
1983-08-24,7717.573999999964,64936.914,72654.48799999995
1983-08-25,7717.573999999964,64211.106,71928.67999999996
1983-08-26,7717.573999999964,65867.26800000001,73584.84199999998
1983-08-29,7717.573999999964,65346.617999999995,73064.19199999995
1983-08-30,73614.29599999996,0.0,73614.29599999996
1983-08-31,13600.843999999961,61782.924,75383.76799999995
1983-09-01,13600.843999999961,63676.14,77276.98399999997
1983-09-02,13600.843999999961,64479.5,78080.34399999995
1983-09-06,13600.843999999961,64181.81599999999,77782.65999999995
1983-09-07,13600.843999999961,63940.74799999999,77541.59199999995
1983-09-08,13600.843999999961,65273.32399999999,78874.16799999995
1983-09-09,13600.843999999961,63312.792,76913.63599999997
1983-09-12,13600.843999999961,61807.928,75408.77199999997
1983-09-13,13600.843999999961,61278.712,74879.55599999995
1983-09-14,13600.843999999961,61079.768,74680.61199999996
1983-09-15,13600.843999999961,60550.551999999996,74151.39599999995
1983-09-16,13600.843999999961,61906.668000000005,75507.51199999996
1983-09-19,13600.843999999961,63287.788,76888.63199999995
1983-09-20,13600.843999999961,64545.164000000004,78146.00799999997
1983-09-21,13600.843999999961,64809.772,78410.61599999995
1983-09-22,13600.843999999961,64999.17999999999,78600.02399999995
1983-09-23,13600.843999999961,63552.39600000001,77153.23999999996
1983-09-26,13600.843999999961,63676.14,77276.98399999997
1983-09-27,13600.843999999961,63676.14,77276.98399999997
1983-09-28,13600.843999999961,64280.556,77881.39999999997
1983-09-29,13600.843999999961,64205.356,77806.19999999995
1983-09-30,13600.843999999961,63602.592000000004,77203.43599999996
1983-10-03,13600.843999999961,63403.648,77004.49199999997
1983-10-04,13600.843999999961,63328.448000000004,76929.29199999996
1983-10-05,13600.843999999961,63328.448000000004,76929.29199999996
1983-10-06,13600.843999999961,64396.416,77997.25999999995
1983-10-07,13600.843999999961,65049.376,78650.21999999996
1983-10-10,13600.843999999961,66430.496,80031.33999999997
1983-10-11,13600.843999999961,66884.51199999999,80485.35599999994
1983-10-12,80220.74799999996,0.0,80220.74799999996
1983-10-13,6545.309999999969,74071.128,80616.43799999997
1983-10-14,6545.309999999969,73716.61600000001,80261.92599999998
1983-10-17,6545.309999999969,73406.418,79951.72799999997
1983-10-18,6545.309999999969,70532.67199999999,77077.98199999996
1983-10-19,6545.309999999969,66560.484,73105.79399999997
1983-10-20,6545.309999999969,66519.30600000001,73064.61599999998
1983-10-21,6545.309999999969,61885.543999999994,68430.85399999996
1983-10-24,6545.309999999969,64091.444,70636.75399999997
1983-10-25,6545.309999999969,65462.042,72007.35199999997
1983-10-26,6545.309999999969,64091.444,70636.75399999997
1983-10-27,6545.309999999969,65107.53,71652.83999999997
1983-10-28,6545.309999999969,62236.92,68782.22999999997
1983-10-31,6545.309999999969,60825.14400000001,67370.45399999997
1983-11-01,6545.309999999969,59454.545999999995,65999.85599999997
1983-11-02,6545.309999999969,60470.632000000005,67015.94199999998
1983-11-03,6545.309999999969,61572.21,68117.51999999996
1983-11-04,6545.309999999969,62366.333999999995,68911.64399999997
1983-11-07,6545.309999999969,62053.0,68598.30999999997
1983-11-08,6545.309999999969,61347.111999999994,67892.42199999996
1983-11-09,6545.309999999969,64088.30799999999,70633.61799999996
1983-11-10,6545.309999999969,66167.93000000001,72713.23999999998
1983-11-11,6545.309999999969,69747.56400000001,76292.87399999998
1983-11-14,6545.309999999969,71865.228,78410.53799999997
1983-11-15,6545.309999999969,71200.518,77745.82799999996
1983-11-16,6545.309999999969,72175.42599999999,78720.73599999996
1983-11-17,6545.309999999969,69266.774,75812.08399999997
1983-11-18,6545.309999999969,67145.974,73691.28399999997
1983-11-21,6545.309999999969,67851.86200000001,74397.17199999998
1983-11-22,6545.309999999969,67854.998,74400.30799999998
1983-11-23,75106.19599999997,0.0,75106.19599999997
1983-11-25,0.257999999970707,75639.266,75639.52399999998
1983-11-28,0.257999999970707,75627.682,75627.93999999997
1983-11-29,0.257999999970707,75639.266,75639.52399999998
1983-11-30,0.257999999970707,74572.61,74572.86799999997
1983-12-01,0.257999999970707,75105.93800000001,75106.19599999998
1983-12-02,0.257999999970707,73561.03600000001,73561.29399999998
1983-12-05,0.257999999970707,73027.708,73027.96599999997
1983-12-06,0.257999999970707,72016.134,72016.39199999998
1983-12-07,0.257999999970707,73016.124,73016.38199999997
1983-12-08,0.257999999970707,73016.124,73016.38199999997
1983-12-09,0.257999999970707,72937.874,72938.13199999997
1983-12-12,0.257999999970707,74537.858,74538.11599999997
