dateBuyOrderPlaced,ticker,dateBuyOrderFilled,dateSellOrderPlaced,dateSellOrderFilled,units,buyOrderPrice,purchasePrice,sellOrderPrice,sellPrice,NetChange
1982-11-02,INTC,1982-11-02 00:00:00,1982-12-14 00:00:00,1982-12-14 00:00:00,11299.0,0.295,0.299,0.284,0.284,-169.48500000000016
1982-12-15,WMT,1982-12-15 00:00:00,1983-01-26 00:00:00,1983-01-26 00:00:00,5942.0,0.561,0.545,0.537,0.537,-47.536000000000044
1982-12-15,LMT,1982-12-15 00:00:00,1983-01-26 00:00:00,1983-01-26 00:00:00,582.0,5.728,5.632,6.439,6.439,469.6740000000002
1982-12-15,PG,1982-12-15 00:00:00,1983-01-26 00:00:00,1983-01-26 00:00:00,1207.0,2.761,2.746,2.593,2.593,-184.67100000000002
1982-12-15,JNJ,1982-12-15 00:00:00,1983-01-26 00:00:00,1983-01-26 00:00:00,2058.0,1.62,1.581,1.612,1.589,16.464000000000013
1982-12-15,IBM,1982-12-15 00:00:00,1983-01-26 00:00:00,1983-01-26 00:00:00,187.0,17.82,17.355,18.433,18.341,184.38200000000012
1982-12-15,GE,1982-12-15 00:00:00,1983-01-26 00:00:00,1983-01-26 00:00:00,2200.0,1.515,1.481,1.504,1.496,32.99999999999979
1982-12-15,INTC,1982-12-15 00:00:00,1983-01-26 00:00:00,1983-01-26 00:00:00,11655.0,0.286,0.284,0.33,0.33,536.1300000000005
1982-12-15,KO,1982-12-15 00:00:00,1983-01-26 00:00:00,1983-01-26 00:00:00,4203.0,0.793,0.786,0.76,0.752,-142.90200000000013
1982-12-15,BA,1982-12-15 00:00:00,1983-01-26 00:00:00,1983-01-26 00:00:00,857.0,3.889,3.764,4.113,4.146,327.3740000000001
1983-01-27,WMT,1983-01-27 00:00:00,1983-03-10 00:00:00,1983-03-10 00:00:00,6184.0,0.539,0.553,0.618,0.61,352.4879999999996
1983-01-27,LMT,1983-01-27 00:00:00,1983-03-10 00:00:00,1983-03-10 00:00:00,512.0,6.508,6.559,7.403,7.433,447.48799999999983
1983-01-27,IBM,1983-01-27 00:00:00,1983-03-10 00:00:00,1983-03-10 00:00:00,182.0,18.325,18.605,19.639,19.468,157.06599999999992
1983-01-27,GE,1983-01-27 00:00:00,1983-03-10 00:00:00,1983-03-10 00:00:00,2231.0,1.494,1.504,1.698,1.666,361.4219999999998
1983-01-27,MMM,1983-01-27 00:00:00,1983-03-10 00:00:00,1983-03-10 00:00:00,810.0,4.114,4.138,4.508,4.475,272.9699999999998
1983-01-27,INTC,1983-01-27 00:00:00,1983-03-10 00:00:00,1983-03-10 00:00:00,10101.0,0.33,0.33,0.345,0.345,151.51499999999956
1983-01-27,KO,1983-01-27 00:00:00,1983-03-10 00:00:00,1983-03-10 00:00:00,4444.0,0.75,0.767,0.821,0.814,208.86799999999968
1983-01-27,BA,1983-01-27 00:00:00,1983-03-10 00:00:00,1983-03-10 00:00:00,806.0,4.135,4.186,4.405,4.495,249.05400000000014
1983-01-27,UTX,1983-01-27 00:00:00,1983-03-10 00:00:00,1983-03-10 00:00:00,1820.0,1.832,1.874,2.013,2.013,252.97999999999962
1983-03-11,WMT,1983-03-11 00:00:00,1983-04-22 00:00:00,1983-04-22 00:00:00,5447.0,0.612,0.601,0.707,0.707,577.382
1983-03-11,LMT,1983-03-11 00:00:00,1983-04-22 00:00:00,1983-04-22 00:00:00,445.0,7.487,7.492,8.912,8.918,634.5699999999997
1983-03-11,MCD,1983-03-11 00:00:00,1983-04-22 00:00:00,1983-04-22 00:00:00,1698.0,1.963,1.921,2.098,2.098,300.5459999999997
1983-03-11,IBM,1983-03-11 00:00:00,1983-04-22 00:00:00,1983-04-22 00:00:00,172.0,19.414,19.298,22.091,22.091,480.39600000000047
1983-03-11,GE,1983-03-11 00:00:00,1983-04-22 00:00:00,1983-04-22 00:00:00,2007.0,1.661,1.643,1.783,1.775,264.9239999999998
1983-03-11,INTC,1983-03-11 00:00:00,1983-04-22 00:00:00,1983-04-22 00:00:00,9662.0,0.345,0.345,0.376,0.376,299.5220000000003
1983-03-11,BA,1983-03-11 00:00:00,1983-04-22 00:00:00,1983-04-22 00:00:00,744.0,4.479,4.421,4.803,4.803,284.20799999999974
1983-03-11,UTX,1983-03-11 00:00:00,1983-04-22 00:00:00,1983-04-22 00:00:00,1661.0,2.007,2.005,2.292,2.259,421.894
1983-03-11,DD,1983-03-11 00:00:00,1983-04-22 00:00:00,1983-04-22 00:00:00,997.0,3.343,3.326,3.174,3.174,-151.54400000000012
1983-04-25,WMT,1983-04-25 00:00:00,1983-06-06 00:00:00,1983-06-06 00:00:00,4695.0,0.71,0.716,0.837,0.837,568.095
1983-04-25,LMT,1983-04-25 00:00:00,1983-06-06 00:00:00,1983-06-06 00:00:00,365.0,9.144,9.367,8.896,8.896,-171.91500000000002
1983-04-25,MCD,1983-04-25 00:00:00,1983-06-06 00:00:00,1983-06-06 00:00:00,1593.0,2.092,2.083,1.759,1.759,-516.1320000000004
1983-04-25,IBM,1983-04-25 00:00:00,1983-06-06 00:00:00,1983-06-06 00:00:00,149.0,22.321,22.185,21.898,21.966,-32.630999999999645
1983-04-25,GE,1983-04-25 00:00:00,1983-06-06 00:00:00,1983-06-06 00:00:00,1889.0,1.765,1.744,1.76,1.768,45.33600000000004
1983-04-25,MMM,1983-04-25 00:00:00,1983-06-06 00:00:00,1983-06-06 00:00:00,702.0,4.748,4.756,4.957,4.957,141.10199999999975
1983-04-25,KO,1983-04-25 00:00:00,1983-06-06 00:00:00,1983-06-06 00:00:00,3683.0,0.905,0.897,0.874,0.871,-95.75800000000008
1983-04-25,BA,1983-04-25 00:00:00,1983-06-06 00:00:00,1983-06-06 00:00:00,690.0,4.832,4.82,5.129,5.112,201.47999999999988
1983-04-25,UTX,1983-04-25 00:00:00,1983-06-06 00:00:00,1983-06-06 00:00:00,1470.0,2.267,2.275,2.21,2.21,-95.54999999999993
1983-06-07,WMT,1983-06-07 00:00:00,1983-07-19 00:00:00,1983-07-19 00:00:00,3885.0,0.858,0.878,0.96,0.984,411.80999999999995
1983-06-07,LMT,1983-06-07 00:00:00,1983-07-19 00:00:00,1983-07-19 00:00:00,368.0,9.057,9.159,8.455,8.494,-244.72000000000034
1983-06-07,IBM,1983-06-07 00:00:00,1983-07-19 00:00:00,1983-07-19 00:00:00,151.0,22.08,22.228,23.023,23.07,127.14199999999981
1983-06-07,GE,1983-06-07 00:00:00,1983-07-19 00:00:00,1983-07-19 00:00:00,1889.0,1.765,1.768,1.612,1.643,-236.125
1983-06-07,MMM,1983-06-07 00:00:00,1983-07-19 00:00:00,1983-07-19 00:00:00,671.0,4.967,4.981,4.716,4.732,-167.07899999999978
1983-06-07,INTC,1983-06-07 00:00:00,1983-07-19 00:00:00,1983-07-19 00:00:00,7310.0,0.456,0.46,0.575,0.575,840.6499999999995
1983-06-07,BA,1983-06-07 00:00:00,1983-07-19 00:00:00,1983-07-19 00:00:00,656.0,5.084,5.129,5.137,5.137,5.248000000000005
1983-06-07,UTX,1983-06-07 00:00:00,1983-07-19 00:00:00,1983-07-19 00:00:00,1508.0,2.21,2.201,2.161,2.169,-48.25600000000004
1983-06-07,DD,1983-06-07 00:00:00,1983-07-19 00:00:00,1983-07-19 00:00:00,926.0,3.601,3.62,3.544,3.544,-70.37600000000006
1983-07-20,WMT,1983-07-20 00:00:00,1983-08-30 00:00:00,1983-08-30 00:00:00,3360.0,0.992,1.0,0.886,0.894,-356.15999999999997
1983-07-20,LMT,1983-07-20 00:00:00,1983-08-30 00:00:00,1983-08-30 00:00:00,387.0,8.604,8.837,8.105,8.12,-277.4790000000002
1983-07-20,JPM,1983-07-20 00:00:00,1983-08-30 00:00:00,1983-08-30 00:00:00,897.0,3.718,3.823,3.6,3.576,-221.5589999999999
1983-07-20,IBM,1983-07-20 00:00:00,1983-08-30 00:00:00,1983-08-30 00:00:00,144.0,23.167,23.43,22.854,22.854,-82.94400000000007
1983-07-20,INTC,1983-07-20 00:00:00,1983-08-30 00:00:00,1983-08-30 00:00:00,5698.0,0.585,0.591,0.614,0.614,131.05400000000012
1983-07-20,BA,1983-07-20 00:00:00,1983-08-30 00:00:00,1983-08-30 00:00:00,650.0,5.129,5.17,4.3,4.332,-544.7
1983-07-20,UTX,1983-07-20 00:00:00,1983-08-30 00:00:00,1983-08-30 00:00:00,1546.0,2.156,2.194,2.103,2.111,-128.31799999999959
1983-07-20,UNP,1983-07-20 00:00:00,1983-08-30 00:00:00,1983-08-30 00:00:00,574.0,5.808,5.846,5.651,5.651,-111.93000000000016
1983-07-20,HON,1983-07-20 00:00:00,1983-08-30 00:00:00,1983-08-30 00:00:00,848.0,3.93,3.99,4.072,4.072,69.53599999999987
1983-08-31,WMT,1983-08-31 00:00:00,1983-10-12 00:00:00,1983-10-12 00:00:00,3675.0,0.907,0.903,1.008,1.0,356.4749999999999
1983-08-31,LMT,1983-08-31 00:00:00,1983-10-12 00:00:00,1983-10-12 00:00:00,408.0,8.174,8.247,10.212,10.039,731.136
1983-08-31,JPM,1983-08-31 00:00:00,1983-10-12 00:00:00,1983-10-12 00:00:00,934.0,3.57,3.568,3.265,3.265,-283.00199999999995
1983-08-31,IBM,1983-08-31 00:00:00,1983-10-12 00:00:00,1983-10-12 00:00:00,147.0,22.705,22.593,25.545,25.525,431.0039999999998
1983-08-31,INTC,1983-08-31 00:00:00,1983-10-12 00:00:00,1983-10-12 00:00:00,5394.0,0.618,0.621,0.691,0.691,377.57999999999976
1983-08-31,BA,1983-08-31 00:00:00,1983-10-12 00:00:00,1983-10-12 00:00:00,764.0,4.365,4.421,4.828,4.828,310.94800000000004
1983-08-31,DD,1983-08-31 00:00:00,1983-10-12 00:00:00,1983-10-12 00:00:00,865.0,3.854,3.859,4.087,4.044,160.02499999999966
1983-08-31,UNP,1983-08-31 00:00:00,1983-10-12 00:00:00,1983-10-12 00:00:00,585.0,5.698,5.668,5.73,5.718,29.249999999999897
1983-08-31,HON,1983-08-31 00:00:00,1983-10-12 00:00:00,1983-10-12 00:00:00,812.0,4.103,4.113,4.51,4.485,302.0639999999999
1983-10-13,WMT,1983-10-13 00:00:00,1983-11-23 00:00:00,1983-11-23 00:00:00,3313.0,1.006,1.008,1.025,1.025,56.320999999999685
1983-10-13,LMT,1983-10-13 00:00:00,1983-11-23 00:00:00,1983-11-23 00:00:00,334.0,9.978,9.988,9.248,9.248,-247.16000000000008
1983-10-13,IBM,1983-10-13 00:00:00,1983-11-23 00:00:00,1983-11-23 00:00:00,131.0,25.485,25.503,23.625,23.672,-239.86099999999993
1983-10-13,INTC,1983-10-13 00:00:00,1983-11-23 00:00:00,1983-11-23 00:00:00,4924.0,0.677,0.667,0.683,0.683,78.78400000000008
1983-10-13,BA,1983-10-13 00:00:00,1983-11-23 00:00:00,1983-11-23 00:00:00,697.0,4.783,4.731,5.096,5.153,294.1339999999998
1983-10-13,UTX,1983-10-13 00:00:00,1983-11-23 00:00:00,1983-11-23 00:00:00,1562.0,2.134,2.128,2.218,2.218,140.57999999999979
1983-10-13,DD,1983-10-13 00:00:00,1983-11-23 00:00:00,1983-11-23 00:00:00,826.0,4.036,4.023,3.479,3.49,-440.2579999999996
1983-10-13,HON,1983-10-13 00:00:00,1983-11-23 00:00:00,1983-11-23 00:00:00,745.0,4.477,4.477,4.493,4.51,24.58499999999961
1983-10-13,HD,1983-10-13 00:00:00,1983-11-23 00:00:00,1983-11-23 00:00:00,6536.0,0.51,0.5,0.426,0.434,-431.37600000000003
1983-11-25,WMT,1983-11-25 00:00:00,1984-01-09 00:00:00,1984-01-09 00:00:00,3265.0,1.021,1.008,0.927,0.919,-290.5849999999999
1983-11-25,LMT,1983-11-25 00:00:00,1984-01-09 00:00:00,1984-01-09 00:00:00,358.0,9.311,9.359,9.645,9.592,83.41400000000019
1983-11-25,C,1983-11-25 00:00:00,1984-01-09 00:00:00,1984-01-09 00:00:00,181.0,18.402,18.308,18.775,18.495,33.84700000000021
1983-11-25,IBM,1983-11-25 00:00:00,1984-01-09 00:00:00,1984-01-09 00:00:00,142.0,23.408,23.262,23.719,23.672,58.22000000000002
1983-11-25,BMY,1983-11-25 00:00:00,1984-01-09 00:00:00,1984-01-09 00:00:00,1516.0,2.199,2.195,2.225,2.225,45.48000000000037
1983-11-25,INTC,1983-11-25 00:00:00,1984-01-09 00:00:00,1984-01-09 00:00:00,4938.0,0.675,0.675,0.683,0.683,39.50400000000003
1983-11-25,BA,1983-11-25 00:00:00,1984-01-09 00:00:00,1984-01-09 00:00:00,647.0,5.151,5.17,5.592,5.625,294.38500000000005
1983-11-25,HON,1983-11-25 00:00:00,1984-01-09 00:00:00,1984-01-09 00:00:00,741.0,4.499,4.477,4.419,4.444,-24.45300000000027
1983-11-25,HD,1983-11-25 00:00:00,1984-01-09 00:00:00,1984-01-09 00:00:00,7610.0,0.438,0.442,0.459,0.459,129.37000000000012
1984-01-10,WMT,1984-01-10 00:00:00,1984-02-21 00:00:00,1984-02-21 00:00:00,3627.0,0.917,0.919,0.74,0.74,-649.2330000000002
1984-01-10,LMT,1984-01-10 00:00:00,1984-02-21 00:00:00,1984-02-21 00:00:00,350.0,9.531,9.531,7.657,7.537,-697.9000000000002
1984-01-10,MO,1984-01-10 00:00:00,1984-02-21 00:00:00,1984-02-21 00:00:00,14993.0,0.223,0.223,0.21,0.21,-194.90900000000016
1984-01-10,C,1984-01-10 00:00:00,1984-02-21 00:00:00,1984-02-21 00:00:00,180.0,18.566,18.495,18.217,18.126,-66.41999999999996
1984-01-10,BMY,1984-01-10 00:00:00,1984-02-21 00:00:00,1984-02-21 00:00:00,1494.0,2.231,2.225,2.233,2.225,0.0
1984-01-10,INTC,1984-01-10 00:00:00,1984-02-21 00:00:00,1984-02-21 00:00:00,4852.0,0.687,0.683,0.514,0.514,-819.9880000000002
1984-01-10,BA,1984-01-10 00:00:00,1984-02-21 00:00:00,1984-02-21 00:00:00,594.0,5.61,5.609,5.056,5.007,-357.5880000000002
1984-01-10,HON,1984-01-10 00:00:00,1984-02-21 00:00:00,1984-02-21 00:00:00,753.0,4.425,4.386,3.94,3.981,-304.9650000000002
1984-01-10,HD,1984-01-10 00:00:00,1984-02-21 00:00:00,1984-02-21 00:00:00,7294.0,0.457,0.459,0.327,0.327,-962.808
1984-02-22,WMT,1984-02-22 00:00:00,1984-04-03 00:00:00,1984-04-03 00:00:00,4505.0,0.74,0.732,0.781,0.772,180.20000000000016
1984-02-22,LMT,1984-02-22 00:00:00,1984-04-03 00:00:00,1984-04-03 00:00:00,442.0,7.539,7.597,7.507,7.507,-39.78000000000033
1984-02-22,MO,1984-02-22 00:00:00,1984-04-03 00:00:00,1984-04-03 00:00:00,16181.0,0.206,0.203,0.21,0.21,113.26699999999965
1984-02-22,C,1984-02-22 00:00:00,1984-04-03 00:00:00,1984-04-03 00:00:00,186.0,17.916,17.66,17.378,17.285,-69.75
1984-02-22,BMY,1984-02-22 00:00:00,1984-04-03 00:00:00,1984-04-03 00:00:00,1510.0,2.208,2.165,2.355,2.324,240.08999999999972
1984-02-22,INTC,1984-02-22 00:00:00,1984-04-03 00:00:00,1984-04-03 00:00:00,6410.0,0.52,0.522,0.552,0.552,192.30000000000018
1984-02-22,BA,1984-02-22 00:00:00,1984-04-03 00:00:00,1984-04-03 00:00:00,667.0,4.995,4.95,4.438,4.389,-374.18699999999995
1984-02-22,HON,1984-02-22 00:00:00,1984-04-03 00:00:00,1984-04-03 00:00:00,840.0,3.967,3.94,4.179,4.179,200.76000000000028
1984-02-22,XOM,1984-02-22 00:00:00,1984-04-03 00:00:00,1984-04-03 00:00:00,985.0,3.383,3.4,3.445,3.423,22.65500000000013
1984-04-04,WMT,1984-04-04 00:00:00,1984-05-16 00:00:00,1984-05-16 00:00:00,4340.0,0.768,0.764,0.837,0.837,316.8199999999998
1984-04-04,C,1984-04-04 00:00:00,1984-05-16 00:00:00,1984-05-16 00:00:00,193.0,17.286,17.195,16.544,16.636,-107.8870000000002
1984-04-04,BMY,1984-04-04 00:00:00,1984-05-16 00:00:00,1984-05-16 00:00:00,1431.0,2.33,2.347,2.301,2.309,-54.37799999999973
1984-04-04,INTC,1984-04-04 00:00:00,1984-05-16 00:00:00,1984-05-16 00:00:00,6161.0,0.541,0.529,0.545,0.545,98.57600000000009
1984-04-04,DD,1984-04-04 00:00:00,1984-05-16 00:00:00,1984-05-16 00:00:00,951.0,3.506,3.479,3.468,3.435,-41.84400000000004
1984-04-04,HON,1984-04-04 00:00:00,1984-05-16 00:00:00,1984-05-16 00:00:00,800.0,4.165,4.154,4.237,4.246,73.60000000000042
1984-04-04,XOM,1984-04-04 00:00:00,1984-05-16 00:00:00,1984-05-16 00:00:00,970.0,3.436,3.438,3.843,3.843,392.8499999999998
1984-04-04,SLB,1984-04-04 00:00:00,1984-05-16 00:00:00,1984-05-16 00:00:00,525.0,6.346,6.358,6.107,6.107,-131.77499999999972
1984-04-04,CAT,1984-04-04 00:00:00,1984-05-16 00:00:00,1984-05-16 00:00:00,906.0,3.678,3.676,3.279,3.271,-366.93000000000023
1984-05-17,PEP,1984-05-17 00:00:00,1984-06-28 00:00:00,1984-06-28 00:00:00,1991.0,1.674,1.683,1.745,1.745,123.4420000000001
1984-05-17,MO,1984-05-17 00:00:00,1984-06-28 00:00:00,1984-06-28 00:00:00,16420.0,0.203,0.203,0.216,0.216,213.45999999999972
1984-05-17,MRK,1984-05-17 00:00:00,1984-06-28 00:00:00,1984-06-28 00:00:00,2590.0,1.287,1.283,1.305,1.305,56.980000000000054
1984-05-17,BMY,1984-05-17 00:00:00,1984-06-28 00:00:00,1984-06-28 00:00:00,1440.0,2.315,2.324,2.4,2.4,109.4400000000001
