Date,CashValue,AssetValue,TotalValue
1988-08-11,2.162999999698968,129511.31900000003,129513.48199999973
1988-08-12,2.162999999698968,129357.76800000004,129359.93099999973
1988-08-15,2.162999999698968,127172.35200000001,127174.51499999971
1988-08-16,2.162999999698968,128479.98999999995,128482.15299999964
1988-08-17,2.162999999698968,128031.007,128033.16999999969
1988-08-18,2.162999999698968,127695.30299999999,127697.46599999968
1988-08-19,2.162999999698968,125949.34400000001,125951.5069999997
1988-08-22,2.162999999698968,124276.175,124278.3379999997
1988-08-23,2.162999999698968,124333.83099999999,124335.99399999969
1988-08-24,124618.5349999997,0.0,124618.5349999997
1988-08-25,1294.5469999996913,124695.02800000002,125989.5749999997
1988-08-26,1294.5469999996913,125100.10799999995,126394.65499999964
1988-08-29,1294.5469999996913,126742.90599999997,128037.45299999966
1988-08-30,1294.5469999996913,126921.69799999997,128216.24499999966
1988-08-31,1294.5469999996913,126026.22599999997,127320.77299999965
1988-09-01,1294.5469999996913,124123.62,125418.16699999968
1988-09-02,1294.5469999996913,126599.57000000002,127894.11699999971
1988-09-06,1294.5469999996913,127243.82600000003,128538.37299999972
1988-09-07,1294.5469999996913,126880.00999999998,128174.55699999967
1988-09-08,1294.5469999996913,127786.00999999997,129080.55699999965
1988-09-09,1294.5469999996913,128795.07999999997,130089.62699999966
1988-09-12,1294.5469999996913,129509.82399999996,130804.37099999965
1988-09-13,1294.5469999996913,131192.46400000007,132487.01099999977
1988-09-14,1294.5469999996913,132104.69600000003,133399.24299999973
1988-09-15,1294.5469999996913,131227.91999999998,132522.46699999968
1988-09-16,1294.5469999996913,130698.19999999994,131992.74699999962
1988-09-19,1294.5469999996913,130567.32800000002,131861.8749999997
1988-09-20,1294.5469999996913,129827.65599999997,131122.20299999966
1988-09-21,1294.5469999996913,128739.50600000005,130034.05299999974
1988-09-22,1294.5469999996913,125826.89199999998,127121.43899999966
1988-09-23,1294.5469999996913,127426.58000000007,128721.12699999976
1988-09-26,1294.5469999996913,128409.30000000002,129703.8469999997
1988-09-27,1294.5469999996913,128463.45200000002,129757.9989999997
1988-09-28,1294.5469999996913,129622.09000000004,130916.63699999973
1988-09-29,1294.5469999996913,129906.91600000004,131201.46299999973
1988-09-30,1294.5469999996913,131331.59400000007,132626.14099999977
1988-10-03,1294.5469999996913,129911.21199999994,131205.75899999964
1988-10-04,1294.5469999996913,131248.642,132543.1889999997
1988-10-05,1294.5469999996913,132763.44199999995,134057.98899999965
1988-10-06,133735.86099999968,0.0,133735.86099999968
1988-10-07,1.2489999997173982,133477.152,133478.40099999972
1988-10-10,1.2489999997173982,133705.38,133706.62899999972
1988-10-11,1.2489999997173982,133948.632,133949.88099999973
1988-10-12,1.2489999997173982,131259.054,131260.30299999972
1988-10-13,1.2489999997173982,131991.60599999997,131992.8549999997
1988-10-14,1.2489999997173982,132896.28600000002,132897.53499999974
1988-10-17,1.2489999997173982,133028.00999999998,133029.2589999997
1988-10-18,1.2489999997173982,134662.926,134664.17499999973
1988-10-19,1.2489999997173982,134124.71999999997,134125.9689999997
1988-10-20,1.2489999997173982,136479.936,136481.1849999997
1988-10-21,1.2489999997173982,136071.588,136072.8369999997
1988-10-24,1.2489999997173982,134565.144,134566.39299999972
1988-10-25,1.2489999997173982,133378.08,133379.3289999997
1988-10-26,1.2489999997173982,132040.14299999998,132041.3919999997
1988-10-27,1.2489999997173982,129796.491,129797.73999999971
1988-10-28,1.2489999997173982,129879.723,129880.97199999972
1988-10-31,1.2489999997173982,130171.752,130173.00099999971
1988-11-01,1.2489999997173982,131670.34499999997,131671.5939999997
1988-11-02,1.2489999997173982,130044.02099999996,130045.26999999968
1988-11-03,1.2489999997173982,130298.41499999998,130299.6639999997
1988-11-04,1.2489999997173982,129936.20699999995,129937.45599999967
1988-11-07,1.2489999997173982,127983.97099999996,127985.21999999968
1988-11-08,1.2489999997173982,129449.55499999996,129450.80399999968
1988-11-09,1.2489999997173982,128929.70299999996,128930.95199999968
1988-11-10,1.2489999997173982,129779.89700000001,129781.14599999973
1988-11-11,1.2489999997173982,125695.97500000002,125697.22399999974
1988-11-14,1.2489999997173982,125437.21899999998,125438.4679999997
1988-11-15,1.2489999997173982,126883.003,126884.25199999972
1988-11-16,1.2489999997173982,125457.99099999998,125459.2399999997
1988-11-17,126283.79299999977,0.0,126283.79299999977
1988-11-18,2118.4889999998054,124982.57600000004,127101.06499999986
1988-11-21,2118.4889999998054,124122.36399999999,126240.8529999998
1988-11-22,2118.4889999998054,125142.19600000004,127260.68499999985
1988-11-23,2118.4889999998054,126456.816,128575.30499999982
