dateBuyOrderPlaced,ticker,dateBuyOrderFilled,dateSellOrderPlaced,dateSellOrderFilled,units,buyOrderPrice,purchasePrice,sellOrderPrice,sellPrice,NetChange
1982-08-09,PG,1982-08-09 00:00:00,1982-09-20 00:00:00,1982-09-20 00:00:00,3038.0,1.975,1.953,2.326,2.326,1133.174
1982-08-09,JNJ,1982-08-09 00:00:00,1982-09-20 00:00:00,1982-09-20 00:00:00,4615.0,1.3,1.28,1.504,1.496,996.8399999999998
1982-08-09,BMY,1982-08-09 00:00:00,1982-09-20 00:00:00,1982-09-20 00:00:00,4474.0,1.341,1.329,1.542,1.557,1020.0719999999999
1982-09-21,WMT,1982-09-21 00:00:00,1982-11-01 00:00:00,1982-11-01 00:00:00,15228.0,0.394,0.39,0.455,0.455,989.82
1982-09-21,LMT,1982-09-21 00:00:00,1982-11-01 00:00:00,1982-11-01 00:00:00,1141.0,5.257,5.274,5.842,5.842,648.0879999999995
1982-09-21,PEP,1982-09-21 00:00:00,1982-11-01 00:00:00,1982-11-01 00:00:00,3261.0,1.84,1.884,1.768,1.776,-352.1879999999996
1982-09-21,JNJ,1982-09-21 00:00:00,1982-11-01 00:00:00,1982-11-01 00:00:00,4000.0,1.5,1.535,1.458,1.473,-247.99999999999932
1982-09-21,GE,1982-09-21 00:00:00,1982-11-01 00:00:00,1982-11-01 00:00:00,4963.0,1.209,1.225,1.38,1.387,804.0059999999996
1982-11-02,WMT,1982-11-02 00:00:00,1982-12-14 00:00:00,1982-12-14 00:00:00,13187.0,0.455,0.464,0.553,0.569,1384.634999999999
1982-11-02,LMT,1982-11-02 00:00:00,1982-12-14 00:00:00,1982-12-14 00:00:00,1032.0,5.815,5.842,5.767,5.767,-77.39999999999927
1982-11-02,GE,1982-11-02 00:00:00,1982-12-14 00:00:00,1982-12-14 00:00:00,4307.0,1.393,1.426,1.512,1.519,400.5509999999999
1982-11-02,IBM,1982-11-02 00:00:00,1982-12-14 00:00:00,1982-12-14 00:00:00,387.0,15.509,15.798,18.027,17.933,826.2449999999999
1982-11-02,MMM,1982-11-02 00:00:00,1982-12-14 00:00:00,1982-12-14 00:00:00,1491.0,4.025,4.09,3.953,4.001,-132.6989999999993
1982-12-15,WMT,1982-12-15 00:00:00,1983-01-26 00:00:00,1983-01-26 00:00:00,10695.0,0.561,0.545,0.537,0.537,-85.56000000000007
1982-12-15,LMT,1982-12-15 00:00:00,1983-01-26 00:00:00,1983-01-26 00:00:00,1047.0,5.728,5.632,6.439,6.439,844.9290000000004
1982-12-15,PG,1982-12-15 00:00:00,1983-01-26 00:00:00,1983-01-26 00:00:00,2173.0,2.761,2.746,2.593,2.593,-332.46900000000005
1982-12-15,GE,1982-12-15 00:00:00,1983-01-26 00:00:00,1983-01-26 00:00:00,3960.0,1.515,1.481,1.504,1.496,59.399999999999615
1982-12-15,IBM,1982-12-15 00:00:00,1983-01-26 00:00:00,1983-01-26 00:00:00,337.0,17.82,17.355,18.433,18.341,332.2820000000002
1983-01-27,WMT,1983-01-27 00:00:00,1983-03-10 00:00:00,1983-03-10 00:00:00,11132.0,0.539,0.553,0.618,0.61,634.5239999999993
1983-01-27,LMT,1983-01-27 00:00:00,1983-03-10 00:00:00,1983-03-10 00:00:00,922.0,6.508,6.559,7.403,7.433,805.8279999999997
1983-01-27,BA,1983-01-27 00:00:00,1983-03-10 00:00:00,1983-03-10 00:00:00,1451.0,4.135,4.186,4.405,4.495,448.35900000000026
1983-01-27,UTX,1983-01-27 00:00:00,1983-03-10 00:00:00,1983-03-10 00:00:00,3275.0,1.832,1.874,2.013,2.013,455.22499999999934
1983-01-27,INTC,1983-01-27 00:00:00,1983-03-10 00:00:00,1983-03-10 00:00:00,18182.0,0.33,0.33,0.345,0.345,272.7299999999992
1983-03-11,WMT,1983-03-11 00:00:00,1983-04-22 00:00:00,1983-04-22 00:00:00,9804.0,0.612,0.601,0.707,0.707,1039.224
1983-03-11,LMT,1983-03-11 00:00:00,1983-04-22 00:00:00,1983-04-22 00:00:00,801.0,7.487,7.492,8.912,8.918,1142.2259999999994
1983-03-11,IBM,1983-03-11 00:00:00,1983-04-22 00:00:00,1983-04-22 00:00:00,309.0,19.414,19.298,22.091,22.091,863.0370000000008
1983-03-11,BA,1983-03-11 00:00:00,1983-04-22 00:00:00,1983-04-22 00:00:00,1340.0,4.479,4.421,4.803,4.803,511.87999999999954
1983-03-11,UTX,1983-03-11 00:00:00,1983-04-22 00:00:00,1983-04-22 00:00:00,2990.0,2.007,2.005,2.292,2.259,759.46
1983-04-25,WMT,1983-04-25 00:00:00,1983-06-06 00:00:00,1983-06-06 00:00:00,8451.0,0.71,0.716,0.837,0.837,1022.571
1983-04-25,LMT,1983-04-25 00:00:00,1983-06-06 00:00:00,1983-06-06 00:00:00,656.0,9.144,9.367,8.896,8.896,-308.97600000000006
1983-04-25,IBM,1983-04-25 00:00:00,1983-06-06 00:00:00,1983-06-06 00:00:00,269.0,22.321,22.185,21.898,21.966,-58.91099999999936
1983-04-25,BA,1983-04-25 00:00:00,1983-06-06 00:00:00,1983-06-06 00:00:00,1242.0,4.832,4.82,5.129,5.112,362.66399999999976
1983-04-25,UTX,1983-04-25 00:00:00,1983-06-06 00:00:00,1983-06-06 00:00:00,2647.0,2.267,2.275,2.21,2.21,-172.05499999999986
1983-06-07,WMT,1983-06-07 00:00:00,1983-07-19 00:00:00,1983-07-19 00:00:00,6993.0,0.858,0.878,0.96,0.984,741.2579999999999
1983-06-07,LMT,1983-06-07 00:00:00,1983-07-19 00:00:00,1983-07-19 00:00:00,662.0,9.057,9.159,8.455,8.494,-440.2300000000006
1983-06-07,IBM,1983-06-07 00:00:00,1983-07-19 00:00:00,1983-07-19 00:00:00,272.0,22.08,22.228,23.023,23.07,229.02399999999966
1983-06-07,BA,1983-06-07 00:00:00,1983-07-19 00:00:00,1983-07-19 00:00:00,1180.0,5.084,5.129,5.137,5.137,9.440000000000008
1983-06-07,UTX,1983-06-07 00:00:00,1983-07-19 00:00:00,1983-07-19 00:00:00,2715.0,2.21,2.201,2.161,2.169,-86.88000000000008
1983-07-20,WMT,1983-07-20 00:00:00,1983-08-30 00:00:00,1983-08-30 00:00:00,6048.0,0.992,1.0,0.886,0.894,-641.0879999999999
1983-07-20,LMT,1983-07-20 00:00:00,1983-08-30 00:00:00,1983-08-30 00:00:00,697.0,8.604,8.837,8.105,8.12,-499.74900000000036
1983-07-20,BA,1983-07-20 00:00:00,1983-08-30 00:00:00,1983-08-30 00:00:00,1170.0,5.129,5.17,4.3,4.332,-980.46
1983-07-20,INTC,1983-07-20 00:00:00,1983-08-30 00:00:00,1983-08-30 00:00:00,10256.0,0.585,0.591,0.614,0.614,235.8880000000002
1983-07-20,UNP,1983-07-20 00:00:00,1983-08-30 00:00:00,1983-08-30 00:00:00,1033.0,5.808,5.846,5.651,5.651,-201.4350000000003
1983-08-31,WMT,1983-08-31 00:00:00,1983-10-12 00:00:00,1983-10-12 00:00:00,6615.0,0.907,0.903,1.008,1.0,641.6549999999999
1983-08-31,LMT,1983-08-31 00:00:00,1983-10-12 00:00:00,1983-10-12 00:00:00,734.0,8.174,8.247,10.212,10.039,1315.328
1983-08-31,IBM,1983-08-31 00:00:00,1983-10-12 00:00:00,1983-10-12 00:00:00,264.0,22.705,22.593,25.545,25.525,774.0479999999997
1983-08-31,BA,1983-08-31 00:00:00,1983-10-12 00:00:00,1983-10-12 00:00:00,1375.0,4.365,4.421,4.828,4.828,559.625
1983-08-31,INTC,1983-08-31 00:00:00,1983-10-12 00:00:00,1983-10-12 00:00:00,9709.0,0.618,0.621,0.691,0.691,679.6299999999995
1983-10-13,WMT,1983-10-13 00:00:00,1983-11-23 00:00:00,1983-11-23 00:00:00,5964.0,1.006,1.008,1.025,1.025,101.38799999999942
1983-10-13,LMT,1983-10-13 00:00:00,1983-11-23 00:00:00,1983-11-23 00:00:00,601.0,9.978,9.988,9.248,9.248,-444.7400000000001
1983-10-13,BA,1983-10-13 00:00:00,1983-11-23 00:00:00,1983-11-23 00:00:00,1254.0,4.783,4.731,5.096,5.153,529.1879999999996
1983-10-13,INTC,1983-10-13 00:00:00,1983-11-23 00:00:00,1983-11-23 00:00:00,8863.0,0.677,0.667,0.683,0.683,141.80800000000013
1983-10-13,HD,1983-10-13 00:00:00,1983-11-23 00:00:00,1983-11-23 00:00:00,11765.0,0.51,0.5,0.426,0.434,-776.49
1983-11-25,WMT,1983-11-25 00:00:00,1984-01-09 00:00:00,1984-01-09 00:00:00,5877.0,1.021,1.008,0.927,0.919,-523.0529999999998
1983-11-25,LMT,1983-11-25 00:00:00,1984-01-09 00:00:00,1984-01-09 00:00:00,644.0,9.311,9.359,9.645,9.592,150.05200000000036
1983-11-25,INTC,1983-11-25 00:00:00,1984-01-09 00:00:00,1984-01-09 00:00:00,8889.0,0.675,0.675,0.683,0.683,71.11200000000007
1983-11-25,HD,1983-11-25 00:00:00,1984-01-09 00:00:00,1984-01-09 00:00:00,13699.0,0.438,0.442,0.459,0.459,232.8830000000002
1983-11-25,HON,1983-11-25 00:00:00,1984-01-09 00:00:00,1984-01-09 00:00:00,1334.0,4.499,4.477,4.419,4.444,-44.02200000000048
1984-01-10,WMT,1984-01-10 00:00:00,1984-02-21 00:00:00,1984-02-21 00:00:00,6543.0,0.917,0.919,0.74,0.74,-1171.1970000000003
1984-01-10,LMT,1984-01-10 00:00:00,1984-02-21 00:00:00,1984-02-21 00:00:00,630.0,9.531,9.531,7.657,7.537,-1256.2200000000005
1984-01-10,INTC,1984-01-10 00:00:00,1984-02-21 00:00:00,1984-02-21 00:00:00,8734.0,0.687,0.683,0.514,0.514,-1476.0460000000003
1984-01-10,HD,1984-01-10 00:00:00,1984-02-21 00:00:00,1984-02-21 00:00:00,13129.0,0.457,0.459,0.327,0.327,-1733.028
1984-01-10,HON,1984-01-10 00:00:00,1984-02-21 00:00:00,1984-02-21 00:00:00,1356.0,4.425,4.386,3.94,3.981,-549.1800000000003
1984-02-22,WMT,1984-02-22 00:00:00,1984-04-03 00:00:00,1984-04-03 00:00:00,8108.0,0.74,0.732,0.781,0.772,324.3200000000003
1984-02-22,BMY,1984-02-22 00:00:00,1984-04-03 00:00:00,1984-04-03 00:00:00,2717.0,2.208,2.165,2.355,2.324,432.0029999999995
1984-02-22,INTC,1984-02-22 00:00:00,1984-04-03 00:00:00,1984-04-03 00:00:00,11538.0,0.52,0.522,0.552,0.552,346.1400000000003
1984-02-22,HON,1984-02-22 00:00:00,1984-04-03 00:00:00,1984-04-03 00:00:00,1512.0,3.967,3.94,4.179,4.179,361.3680000000005
1984-02-22,C,1984-02-22 00:00:00,1984-04-03 00:00:00,1984-04-03 00:00:00,335.0,17.916,17.66,17.378,17.285,-125.625
1984-04-04,BMY,1984-04-04 00:00:00,1984-05-16 00:00:00,1984-05-16 00:00:00,2575.0,2.33,2.347,2.301,2.309,-97.84999999999951
1984-04-04,INTC,1984-04-04 00:00:00,1984-05-16 00:00:00,1984-05-16 00:00:00,11091.0,0.541,0.529,0.545,0.545,177.45600000000016
1984-04-04,C,1984-04-04 00:00:00,1984-05-16 00:00:00,1984-05-16 00:00:00,347.0,17.286,17.195,16.544,16.636,-193.97300000000035
1984-04-04,SLB,1984-04-04 00:00:00,1984-05-16 00:00:00,1984-05-16 00:00:00,945.0,6.346,6.358,6.107,6.107,-237.19499999999948
1984-04-04,XOM,1984-04-04 00:00:00,1984-05-16 00:00:00,1984-05-16 00:00:00,1746.0,3.436,3.438,3.843,3.843,707.1299999999997
1984-05-17,BMY,1984-05-17 00:00:00,1984-06-28 00:00:00,1984-06-28 00:00:00,2592.0,2.315,2.324,2.4,2.4,196.9920000000002
1984-05-17,INTC,1984-05-17 00:00:00,1984-06-28 00:00:00,1984-06-28 00:00:00,11050.0,0.543,0.537,0.468,0.468,-762.45
1984-05-17,HON,1984-05-17 00:00:00,1984-06-28 00:00:00,1984-06-28 00:00:00,1409.0,4.258,4.254,3.882,3.899,-500.19499999999937
1984-05-17,SLB,1984-05-17 00:00:00,1984-06-28 00:00:00,1984-06-28 00:00:00,979.0,6.129,6.139,5.337,5.362,-760.6830000000001
1984-05-17,XOM,1984-05-17 00:00:00,1984-06-28 00:00:00,1984-06-28 00:00:00,1566.0,3.832,3.843,3.573,3.58,-411.85799999999983
1984-06-29,PEP,1984-06-29 00:00:00,1984-08-10 00:00:00,1984-08-10 00:00:00,3415.0,1.757,1.76,1.799,1.853,317.5949999999999
1984-06-29,BMY,1984-06-29 00:00:00,1984-08-10 00:00:00,1984-08-10 00:00:00,2482.0,2.417,2.438,2.552,2.613,434.34999999999957
1984-06-29,XOM,1984-06-29 00:00:00,1984-08-10 00:00:00,1984-08-10 00:00:00,1664.0,3.605,3.625,3.693,3.731,176.3839999999998
1984-06-29,MO,1984-06-29 00:00:00,1984-08-10 00:00:00,1984-08-10 00:00:00,28169.0,0.213,0.21,0.236,0.236,732.3939999999999
1984-06-29,KO,1984-06-29 00:00:00,1984-08-10 00:00:00,1984-08-10 00:00:00,6550.0,0.916,0.92,1.008,1.016,628.7999999999998
1984-08-13,MCD,1984-08-13 00:00:00,1984-09-24 00:00:00,1984-09-24 00:00:00,2673.0,2.245,2.222,2.152,2.144,-208.4939999999996
1984-08-13,BMY,1984-08-13 00:00:00,1984-09-24 00:00:00,1984-09-24 00:00:00,2355.0,2.548,2.507,2.438,2.431,-178.98000000000016
1984-08-13,MO,1984-08-13 00:00:00,1984-09-24 00:00:00,1984-09-24 00:00:00,25316.0,0.237,0.236,0.242,0.242,151.89600000000013
1984-08-13,KO,1984-08-13 00:00:00,1984-09-24 00:00:00,1984-09-24 00:00:00,5988.0,1.002,0.982,0.97,0.97,-71.85600000000007
1984-08-13,TXN,1984-08-13 00:00:00,1984-09-24 00:00:00,1984-09-24 00:00:00,3166.0,1.895,1.869,1.748,1.748,-383.086
1984-09-25,PEP,1984-09-25 00:00:00,1984-11-05 00:00:00,1984-11-05 00:00:00,3363.0,1.784,1.776,1.83,1.838,208.5060000000002
1984-09-25,BA,1984-09-25 00:00:00,1984-11-05 00:00:00,1984-11-05 00:00:00,928.0,6.468,6.405,6.933,6.884,444.51200000000006
1984-09-25,XOM,1984-09-25 00:00:00,1984-11-05 00:00:00,1984-11-05 00:00:00,1538.0,3.901,3.918,3.933,3.933,23.06999999999951
1984-09-25,MO,1984-09-25 00:00:00,1984-11-05 00:00:00,1984-11-05 00:00:00,24793.0,0.242,0.242,0.255,0.255,322.3090000000003
1984-09-25,KO,1984-09-25 00:00:00,1984-11-05 00:00:00,1984-11-05 00:00:00,6154.0,0.975,0.977,1.042,1.035,356.9319999999996
1984-11-06,PEP,1984-11-06 00:00:00,1984-12-18 00:00:00,1984-12-18 00:00:00,3293.0,1.822,1.822,1.745,1.738,-276.61200000000025
1984-11-06,BA,1984-11-06 00:00:00,1984-12-18 00:00:00,1984-12-18 00:00:00,875.0,6.86,6.828,6.348,6.462,-320.25000000000045
1984-11-06,UTX,1984-11-06 00:00:00,1984-12-18 00:00:00,1984-12-18 00:00:00,2456.0,2.443,2.463,2.382,2.48,41.75199999999977
1984-11-06,MO,1984-11-06 00:00:00,1984-12-18 00:00:00,1984-12-18 00:00:00,23529.0,0.255,0.255,0.249,0.249,-141.17400000000012
1984-11-06,KO,1984-11-06 00:00:00,1984-12-18 00:00:00,1984-12-18 00:00:00,5808.0,1.033,1.035,0.993,1.0,-203.27999999999955
1984-12-19,JPM,1984-12-19 00:00:00,1985-01-31 00:00:00,1985-01-31 00:00:00,1401.0,4.283,4.277,4.596,4.547,378.2699999999994
1984-12-19,BMY,1984-12-19 00:00:00,1985-01-31 00:00:00,1985-01-31 00:00:00,2288.0,2.622,2.658,2.864,2.848,434.71999999999986
1984-12-19,BA,1984-12-19 00:00:00,1985-01-31 00:00:00,1985-01-31 00:00:00,919.0,6.531,6.608,7.356,7.283,620.3250000000006
1984-12-19,DIS,1984-12-19 00:00:00,1985-01-31 00:00:00,1985-01-31 00:00:00,6073.0,0.988,1.001,1.214,1.214,1293.5490000000004
1984-12-19,PFE,1984-12-19 00:00:00,1985-01-31 00:00:00,1985-01-31 00:00:00,7117.0,0.843,0.846,0.832,0.824,-156.57400000000013
1985-02-01,WMT,1985-02-01 00:00:00,1985-03-15 00:00:00,1985-03-15 00:00:00,5676.0,1.057,1.057,1.057,1.057,0.0
1985-02-01,LMT,1985-02-01 00:00:00,1985-03-15 00:00:00,1985-03-15 00:00:00,556.0,10.797,10.585,11.04,10.87,158.4599999999991
1985-02-01,MCD,1985-02-01 00:00:00,1985-03-15 00:00:00,1985-03-15 00:00:00,2469.0,2.43,2.43,2.515,2.507,190.1129999999999
1985-02-01,BA,1985-02-01 00:00:00,1985-03-15 00:00:00,1985-03-15 00:00:00,821.0,7.305,7.299,7.34,7.34,33.660999999999575
1985-02-01,DIS,1985-02-01 00:00:00,1985-03-15 00:00:00,1985-03-15 00:00:00,4898.0,1.225,1.222,1.267,1.267,220.40999999999966
1985-03-18,LMT,1985-03-18 00:00:00,1985-04-29 00:00:00,1985-04-29 00:00:00,555.0,10.818,10.837,10.897,10.636,-111.55500000000029
1985-03-18,BA,1985-03-18 00:00:00,1985-04-29 00:00:00,1985-04-29 00:00:00,822.0,7.297,7.258,7.299,7.267,7.39800000000028
1985-03-18,UTX,1985-03-18 00:00:00,1985-04-29 00:00:00,1985-04-29 00:00:00,2228.0,2.693,2.668,2.66,2.643,-55.70000000000079
1985-03-18,MO,1985-03-18 00:00:00,1985-04-29 00:00:00,1985-04-29 00:00:00,20619.0,0.291,0.288,0.301,0.295,144.33300000000014
1985-03-18,DIS,1985-03-18 00:00:00,1985-04-29 00:00:00,1985-04-29 00:00:00,4736.0,1.267,1.276,1.294,1.294,85.24800000000008
1985-04-30,WMT,1985-04-30 00:00:00,1985-06-11 00:00:00,1985-06-11 00:00:00,5338.0,1.124,1.114,1.26,1.26,779.3479999999995
1985-04-30,MCD,1985-04-30 00:00:00,1985-06-11 00:00:00,1985-06-11 00:00:00,2266.0,2.648,2.63,2.931,2.931,682.0660000000004
1985-04-30,JPM,1985-04-30 00:00:00,1985-06-11 00:00:00,1985-06-11 00:00:00,1221.0,4.914,4.906,5.105,5.105,242.9790000000009
1985-04-30,BA,1985-04-30 00:00:00,1985-06-11 00:00:00,1985-06-11 00:00:00,833.0,7.206,7.169,7.95,7.933,636.4120000000001
1985-04-30,MO,1985-04-30 00:00:00,1985-06-11 00:00:00,1985-06-11 00:00:00,20478.0,0.293,0.281,0.288,0.288,143.34599999999898
1985-06-12,MCD,1985-06-12 00:00:00,1985-07-24 00:00:00,1985-07-24 00:00:00,2055.0,2.92,2.877,2.877,2.877,0.0
1985-06-12,JPM,1985-06-12 00:00:00,1985-07-24 00:00:00,1985-07-24 00:00:00,1173.0,5.113,5.137,5.28,5.264,148.97100000000077
1985-06-12,BA,1985-06-12 00:00:00,1985-07-24 00:00:00,1985-07-24 00:00:00,758.0,7.915,7.95,8.592,8.502,418.4160000000004
1985-06-12,DIS,1985-06-12 00:00:00,1985-07-24 00:00:00,1985-07-24 00:00:00,4144.0,1.448,1.444,1.47,1.462,74.59200000000007
1985-06-12,PFE,1985-06-12 00:00:00,1985-07-24 00:00:00,1985-07-24 00:00:00,5900.0,1.017,1.008,1.074,1.074,389.4000000000003
1985-07-25,JPM,1985-07-25 00:00:00,1985-09-05 00:00:00,1985-09-05 00:00:00,1150.0,5.217,5.169,4.993,5.01,-182.84999999999977
1985-07-25,JNJ,1985-07-25 00:00:00,1985-09-05 00:00:00,1985-09-05 00:00:00,3536.0,1.697,1.697,1.704,1.704,24.75199999999963
1985-07-25,BA,1985-07-25 00:00:00,1985-09-05 00:00:00,1985-09-05 00:00:00,710.0,8.449,8.331,8.193,8.396,46.15000000000091
1985-07-25,DIS,1985-07-25 00:00:00,1985-09-05 00:00:00,1985-09-05 00:00:00,4129.0,1.453,1.444,1.462,1.462,74.32200000000006
1985-07-25,PFE,1985-07-25 00:00:00,1985-09-05 00:00:00,1985-09-05 00:00:00,5623.0,1.067,1.052,0.993,1.0,-292.39600000000024
1985-09-06,JPM,1985-09-06 00:00:00,1985-10-18 00:00:00,1985-10-18 00:00:00,1199.0,5.006,4.993,5.042,5.042,58.75099999999939
1985-09-06,JNJ,1985-09-06 00:00:00,1985-10-18 00:00:00,1985-10-18 00:00:00,3501.0,1.714,1.728,1.682,1.674,-189.05400000000017
1985-09-06,DIS,1985-09-06 00:00:00,1985-10-18 00:00:00,1985-10-18 00:00:00,4112.0,1.459,1.462,1.506,1.506,180.92800000000017
1985-09-06,LLY,1985-09-06 00:00:00,1985-10-18 00:00:00,1985-10-18 00:00:00,1492.0,4.021,4.006,4.156,4.164,235.73599999999922
1985-09-06,MDT,1985-09-06 00:00:00,1985-10-18 00:00:00,1985-10-18 00:00:00,14019.0,0.428,0.424,0.44,0.44,224.3040000000002
1985-10-21,PEP,1985-10-21 00:00:00,1985-12-02 00:00:00,1985-12-02 00:00:00,2304.0,2.604,2.595,2.826,2.833,548.352
1985-10-21,JNJ,1985-10-21 00:00:00,1985-12-02 00:00:00,1985-12-02 00:00:00,3576.0,1.678,1.682,1.812,1.805,439.848
1985-10-21,DIS,1985-10-21 00:00:00,1985-12-02 00:00:00,1985-12-02 00:00:00,3984.0,1.506,1.497,1.656,1.648,601.5839999999992
1985-10-21,LLY,1985-10-21 00:00:00,1985-12-02 00:00:00,1985-12-02 00:00:00,1445.0,4.152,4.164,4.8,4.793,908.9050000000007
1985-10-21,ABT,1985-10-21 00:00:00,1985-12-02 00:00:00,1985-12-02 00:00:00,6067.0,0.989,0.989,1.08,1.08,552.0970000000004
1985-12-03,PEP,1985-12-03 00:00:00,1986-01-15 00:00:00,1986-01-15 00:00:00,2126.0,2.822,2.818,2.841,2.849,65.90600000000029
1985-12-03,DIS,1985-12-03 00:00:00,1986-01-15 00:00:00,1986-01-15 00:00:00,3665.0,1.637,1.63,2.055,2.073,1623.5950000000003
1985-12-03,LLY,1985-12-03 00:00:00,1986-01-15 00:00:00,1986-01-15 00:00:00,1260.0,4.763,4.747,4.92,4.905,199.08000000000047
1985-12-03,MDT,1985-12-03 00:00:00,1986-01-15 00:00:00,1986-01-15 00:00:00,12220.0,0.491,0.491,0.515,0.515,293.28000000000026
1985-12-03,ABT,1985-12-03 00:00:00,1986-01-15 00:00:00,1986-01-15 00:00:00,5607.0,1.07,1.064,1.186,1.186,684.0539999999994
1986-01-16,PEP,1986-01-16 00:00:00,1986-02-27 00:00:00,1986-02-27 00:00:00,2110.0,2.843,2.857,3.081,3.081,472.6399999999995
1986-01-16,DIS,1986-01-16 00:00:00,1986-02-27 00:00:00,1986-02-27 00:00:00,2923.0,2.053,2.046,2.206,2.206,467.6800000000004
1986-01-16,LLY,1986-01-16 00:00:00,1986-02-27 00:00:00,1986-02-27 00:00:00,1226.0,4.892,4.86,5.37,5.385,643.6499999999993
1986-01-16,MDT,1986-01-16 00:00:00,1986-02-27 00:00:00,1986-02-27 00:00:00,11696.0,0.513,0.515,0.64,0.64,1462.0
1986-01-16,ABT,1986-01-16 00:00:00,1986-02-27 00:00:00,1986-02-27 00:00:00,5029.0,1.193,1.186,1.162,1.166,-100.58000000000008
1986-02-28,PEP,1986-02-28 00:00:00,1986-04-11 00:00:00,1986-04-11 00:00:00,1924.0,3.119,3.189,3.467,3.474,548.3400000000003
1986-02-28,DIS,1986-02-28 00:00:00,1986-04-11 00:00:00,1986-04-11 00:00:00,2680.0,2.239,2.276,2.737,2.746,1259.6000000000006
